mean_score,median_score,std_score,var_score,min_score,max_score,ip_count,is_non_csnp,is_artefact
0.07998483,0.043529134,0.09256117,0.00856757,0.00506356,0.47592175,205,False,False
0.07980003,0.04010078,0.089023285,0.007925145,0.0051992037,0.44817165,205,False,False
0.08600104,0.04006381,0.100729585,0.010146449,0.0051062643,0.52442825,201,False,False
0.081510894,0.030911554,0.09895968,0.009793017,0.0050198673,0.5492693,203,False,False
0.08372261,0.042338435,0.08807653,0.007757475,0.0050142696,0.39520717,213,False,False
0.08610357,0.047103513,0.098743804,0.009750338,0.0050135795,0.58395475,219,False,False
0.089481354,0.039707504,0.09721722,0.009451187,0.0050297156,0.5499145,206,False,False
0.07835721,0.038312018,0.090488955,0.0081882505,0.0050919964,0.44717568,230,False,True
0.07901857,0.03314173,0.092131525,0.008488218,0.0051888106,0.49791127,226,False,False
0.07718198,0.03017357,0.0966855,0.009348086,0.005048607,0.45001534,220,False,False
0.09262036,0.03954104,0.10484797,0.010993097,0.005041204,0.521147,218,False,False
0.08747889,0.046201013,0.1050464,0.011034747,0.00500301,0.5412696,233,False,False
0.08706557,0.040301535,0.10413181,0.010843434,0.005008724,0.4376451,230,False,False
0.08042575,0.033727013,0.09864452,0.009730741,0.00503824,0.47219115,220,False,True
0.072781004,0.034074623,0.089102045,0.007939175,0.0050420533,0.5553559,221,False,False
0.07867747,0.038896475,0.094924584,0.009010676,0.0052189576,0.49914554,221,False,False
0.09189269,0.051947635,0.098513424,0.009704894,0.00529899,0.4410413,223,False,False
0.08494571,0.038667515,0.10145369,0.010292852,0.0050384738,0.48237664,245,False,False
0.08236645,0.040366374,0.09051594,0.008193136,0.005152428,0.3742526,230,False,False
0.08426941,0.037182394,0.092273384,0.008514377,0.0050155744,0.41961262,215,False,False
0.079631895,0.038406193,0.09582426,0.009182288,0.0052213795,0.64869666,227,False,False
0.07976704,0.04020299,0.08957672,0.008023988,0.005126577,0.42896342,219,False,False
0.08269291,0.043182112,0.094725125,0.00897285,0.0050468314,0.44723234,234,False,False
0.08944213,0.046732426,0.10590636,0.011216157,0.005032332,0.5243275,212,False,False
0.077318996,0.03176416,0.09308348,0.008664534,0.005116844,0.48901743,225,False,False
0.09070962,0.0363222,0.104187265,0.010854986,0.0050463025,0.42196268,202,False,False
0.08757613,0.03792768,0.10549985,0.011130217,0.0050406894,0.47539833,215,False,False
0.08112029,0.0344005,0.09671981,0.009354721,0.0051772255,0.43961933,228,False,False
0.07749606,0.035262298,0.09137411,0.008349228,0.0050263414,0.46977907,228,False,False
0.08954313,0.04151836,0.10286193,0.010580577,0.005030665,0.49843487,206,False,False
0.07786591,0.029198833,0.0938399,0.008805926,0.0050194175,0.47597066,230,False,False
0.08234902,0.032317493,0.10028159,0.010056397,0.0052727177,0.45763296,226,False,False
0.07982206,0.03060067,0.10070436,0.010141367,0.005018467,0.54967475,231,False,False
0.08953537,0.042138144,0.09857762,0.009717547,0.0050596683,0.45842463,230,False,False
0.07918463,0.038760476,0.0929686,0.00864316,0.0050665527,0.4931135,221,False,False
0.086244345,0.041394614,0.102515705,0.01050947,0.005014592,0.5394091,219,False,False
0.07443085,0.031566933,0.09382229,0.008802623,0.005140958,0.5234206,218,False,False
0.06860916,0.028224483,0.08252473,0.006810331,0.005016116,0.559291,224,False,False
0.086468294,0.03950966,0.10347127,0.010706305,0.005012722,0.5167843,222,False,False
0.08107111,0.038871795,0.09624465,0.009263032,0.005003227,0.5210317,225,False,False
0.07661447,0.038155865,0.09040209,0.008172537,0.005124293,0.44051152,215,False,False
0.07997669,0.042883556,0.093534864,0.008748771,0.005015605,0.50963473,207,False,False
0.07159367,0.02774728,0.09171655,0.008411925,0.005005947,0.4244988,227,False,False
0.08024657,0.033380605,0.09910316,0.009821436,0.005124383,0.47579056,186,False,False
0.087107316,0.042358447,0.10325823,0.010662261,0.0050707646,0.5476554,221,False,False
0.08391861,0.03947822,0.096677266,0.009346494,0.005025129,0.46960792,221,False,False
0.08610125,0.035237167,0.10719804,0.01149142,0.0050199456,0.49507523,209,False,False
0.08544585,0.030874094,0.10272788,0.010553017,0.0050499374,0.5168467,214,False,False
0.089192495,0.053789575,0.09758423,0.009522683,0.0051993616,0.4299962,212,False,False
0.09480241,0.05022902,0.10550973,0.011132303,0.005072122,0.5625543,206,False,False
0.087523,0.03518963,0.101195216,0.010240472,0.00506352,0.4816686,214,False,False
0.098698825,0.055478044,0.105123535,0.011050958,0.0050601577,0.42660907,207,False,False
0.09034247,0.0420547,0.104318365,0.010882322,0.00508845,0.4572068,223,False,False
0.084198624,0.03517958,0.09557658,0.009134882,0.005001649,0.42683357,231,False,False
0.09310525,0.04338578,0.10527444,0.011082708,0.0050847344,0.5012592,223,False,False
0.091501795,0.036531128,0.11101833,0.01232507,0.005032904,0.49470454,218,False,False
0.08750991,0.051964514,0.09478312,0.008983839,0.005046787,0.5325516,208,False,False
0.091781005,0.043246455,0.10594045,0.0112233795,0.0050033205,0.5927812,219,False,False
0.09648742,0.040769055,0.11262439,0.012684253,0.005041123,0.5229675,212,False,False
0.09567791,0.05035798,0.110736,0.012262462,0.0050258436,0.50376743,211,False,False
0.113254376,0.06332345,0.12085886,0.014606865,0.005139554,0.5681221,182,False,False
0.100670405,0.059368633,0.109680586,0.01202983,0.005207325,0.5578928,196,False,False
0.10667778,0.062472034,0.1122751,0.012605698,0.005008626,0.517081,200,False,False
0.09421226,0.035412595,0.11606344,0.013470722,0.005160179,0.56309366,203,False,False
0.102550775,0.044917718,0.11916385,0.014200022,0.005056057,0.59067905,190,False,False
0.108303666,0.046508405,0.12633136,0.015959611,0.005090069,0.6286318,198,False,False
0.10300194,0.04310383,0.1202604,0.014462564,0.005009319,0.5482188,190,False,False
0.10958391,0.05372111,0.123505436,0.015253593,0.005012746,0.556321,178,False,False
0.09920621,0.04385941,0.12150557,0.014763604,0.0051641087,0.54263145,203,False,False
0.10417282,0.056055922,0.12032286,0.014477591,0.005187663,0.5846513,181,False,False
0.0965077,0.036767945,0.12475663,0.015564215,0.005003008,0.65213645,191,False,False
0.10197751,0.057033125,0.11175295,0.012488722,0.005017993,0.55871224,179,False,False
0.12261833,0.08105426,0.11888144,0.014132797,0.0052054813,0.6269853,162,False,False
0.10370995,0.04864223,0.118111074,0.013950225,0.0050119557,0.5929212,173,False,False
0.101116806,0.041646805,0.12713324,0.01616286,0.005003993,0.5938171,171,False,False
0.09405827,0.042972974,0.10319258,0.010648709,0.00519808,0.43682268,179,False,False
0.0987546,0.046326086,0.11183055,0.0125060715,0.0051973746,0.502018,173,False,True
0.0859722,0.037105747,0.10398362,0.010812594,0.005024221,0.50551206,167,False,False
0.079495706,0.033744797,0.09700599,0.009410163,0.0050009945,0.4857289,163,False,False
0.07367472,0.036625363,0.08716301,0.00759739,0.005039165,0.45659965,150,False,False
0.08523118,0.040098008,0.10204296,0.010412766,0.0050339345,0.4948452,161,False,False
0.07238148,0.02628347,0.0918085,0.0084288,0.005073995,0.42622134,153,False,True
0.08356933,0.04027978,0.1031664,0.010643307,0.0050237044,0.5412288,157,False,False
0.08361893,0.036890525,0.09927907,0.009856333,0.0050232937,0.42253733,169,False,False
0.076327235,0.034243546,0.094259016,0.008884762,0.0050124023,0.45967284,172,False,False
0.08037857,0.036267295,0.09643038,0.009298818,0.005095446,0.53695625,167,False,False
0.09079456,0.03869451,0.11379817,0.012950025,0.0050116107,0.50874484,174,False,False
0.09122882,0.049127035,0.10256563,0.0105197085,0.0050349156,0.4564677,169,False,False
0.09396366,0.03602847,0.122084215,0.014904556,0.005002627,0.5387275,163,False,False
0.100922585,0.046355605,0.121888496,0.014856806,0.0050166254,0.5679688,182,False,False
0.08199164,0.033626627,0.10102368,0.010205785,0.0050118235,0.49130464,166,False,False
0.08341074,0.036124844,0.10770063,0.011599426,0.0050241123,0.52808654,177,False,False
0.0909011,0.043823507,0.105436824,0.011116924,0.0050375024,0.5516044,194,False,True
0.09176622,0.032459274,0.11188194,0.01251757,0.005049802,0.5373141,166,False,False
0.08212078,0.036257293,0.095512964,0.009122726,0.00540844,0.4507132,182,False,False
0.09217291,0.039644033,0.11525851,0.013284523,0.0051238392,0.5497557,182,False,False
0.08508758,0.03546539,0.09612084,0.009239216,0.005142975,0.39345852,196,False,False
0.083763175,0.03191496,0.107424,0.011539916,0.005118511,0.55324715,189,False,False
0.08934112,0.04107634,0.10788019,0.011638135,0.005002583,0.51107806,193,False,False
0.09329284,0.04619377,0.11119086,0.012363409,0.0050549004,0.5518643,183,False,False
0.078000136,0.027565511,0.10097309,0.010195565,0.005211236,0.58053094,177,False,False
0.08472943,0.043047987,0.09684214,0.009378401,0.00514983,0.5202793,176,False,False
0.0823216,0.03218373,0.10318728,0.0106476145,0.0050820243,0.4842843,184,False,False
0.08852216,0.044234645,0.100681216,0.010136707,0.0051254393,0.45187426,163,False,False
0.07609607,0.03550984,0.091383524,0.008350949,0.005169762,0.43078247,182,False,False
0.07972021,0.029768873,0.09884856,0.009771038,0.005043992,0.49610978,179,False,False
0.07065201,0.03371113,0.08783273,0.007714588,0.0050066616,0.42862123,174,False,True
0.08327257,0.032531377,0.10409855,0.010836509,0.005145581,0.50569785,178,False,False
0.08363917,0.03915698,0.100924045,0.010185663,0.00508402,0.49883947,162,False,False
0.08112609,0.031923,0.101658225,0.010334395,0.005060619,0.5266263,173,False,False
0.07041006,0.03366316,0.08968103,0.008042688,0.0050401166,0.45538214,175,False,False
0.081938386,0.036115788,0.09713675,0.009435548,0.005092401,0.42049274,166,False,False
0.08922917,0.04098812,0.113555714,0.0128949,0.005142415,0.58932716,184,False,False
0.107541054,0.04961411,0.11955706,0.01429389,0.0051895147,0.5348126,165,False,False
0.09184167,0.041064005,0.1074733,0.01155051,0.00504258,0.5001058,179,False,False
0.09412334,0.05348118,0.09841843,0.009686188,0.005015927,0.4017541,176,False,False
0.083803274,0.04194593,0.093634486,0.008767417,0.0051691947,0.4024907,166,False,True
0.09056553,0.03825709,0.11004053,0.012108918,0.0051522534,0.5374926,177,False,False
0.09742592,0.04079225,0.119554974,0.014293392,0.0050066193,0.53140193,173,False,False
0.08224405,0.04019378,0.09742217,0.009491079,0.0050596916,0.51456064,162,False,False
0.10475446,0.045116708,0.12586077,0.015840933,0.005052326,0.5831685,171,False,False
0.09239236,0.04699804,0.10898451,0.011877623,0.005063876,0.45718092,170,False,False
0.09736543,0.05106467,0.108238705,0.011715617,0.0052726245,0.49806535,173,False,False
0.10173219,0.06628841,0.10906764,0.011895751,0.005209813,0.51358515,170,False,False
0.08029452,0.034356803,0.09533962,0.009089642,0.0050896183,0.45787925,154,False,False
0.09728475,0.048839483,0.11284589,0.012734195,0.005000186,0.60114163,171,False,False
0.09091887,0.04614391,0.102266096,0.010458355,0.005007162,0.504596,168,False,False
0.08986688,0.035676464,0.1090073,0.011882592,0.005154405,0.49816576,172,False,False
0.09419236,0.04962422,0.10084154,0.010169016,0.005083626,0.48184475,159,False,False
0.08294902,0.042875886,0.0948468,0.008995916,0.0050708675,0.45895043,158,False,False
0.09350239,0.04145522,0.11360891,0.012906984,0.005012653,0.55220085,162,False,False
0.09469067,0.044662848,0.110608086,0.0122341495,0.0050588264,0.4783261,175,False,False
0.08641568,0.04269496,0.09671895,0.009354555,0.005040285,0.39736164,195,False,False
0.08064237,0.03436742,0.09446053,0.008922792,0.00504752,0.46344078,188,False,False
0.08122426,0.035190575,0.10385151,0.010785136,0.0050311736,0.49493045,186,False,False
0.09005674,0.046300262,0.09959489,0.009919142,0.005429789,0.43304673,180,False,False
0.07350775,0.0230323,0.09940982,0.009882311,0.005090498,0.47613293,201,False,False
0.09141839,0.04830757,0.10590038,0.01121489,0.0050525866,0.5232742,173,False,False
0.07494568,0.037287906,0.086226836,0.0074350676,0.0050554723,0.37991711,181,False,False
0.08247687,0.038504165,0.08984379,0.008071906,0.005203406,0.34077257,190,False,False
0.067712195,0.03077945,0.07880377,0.006210034,0.005017593,0.37176198,195,False,False
0.08222366,0.032259636,0.103523895,0.010717196,0.0052047637,0.59491897,218,False,False
0.07435031,0.030731553,0.09680508,0.009371224,0.005047702,0.6918245,199,False,False
0.09184948,0.054554,0.09516492,0.009056361,0.0050457395,0.40720424,182,False,False
0.08153573,0.03246039,0.10492405,0.011009056,0.00505571,0.5921362,198,False,False
0.09030945,0.042296313,0.10320216,0.010650685,0.0052199257,0.4501005,210,False,False
0.09056926,0.040921956,0.10834374,0.011738366,0.0050210147,0.5642373,199,False,False
0.08638876,0.05171462,0.09306615,0.008661307,0.005009111,0.52720505,216,False,False
0.087852895,0.052569848,0.09304,0.008656441,0.005253878,0.43156302,218,False,False
0.08462045,0.040134028,0.09580512,0.009178622,0.005006349,0.38239732,227,False,True
0.09551307,0.04885365,0.106261715,0.011291552,0.0050642136,0.5167598,220,False,False
0.08551683,0.039950833,0.101919234,0.01038753,0.0051652445,0.50307786,221,False,False
0.088984594,0.049380258,0.10072274,0.01014507,0.005078869,0.52719444,229,False,False
0.088032305,0.03862637,0.10488026,0.010999869,0.005071729,0.5187976,237,False,False
0.09008685,0.040914923,0.10481598,0.01098639,0.0050529786,0.47585943,242,False,False
0.08625593,0.040714644,0.101144336,0.010230177,0.00502159,0.49506325,250,False,False
0.08841163,0.03929986,0.10108453,0.010218083,0.0050852033,0.51074296,237,False,False
0.10162809,0.048168473,0.12060146,0.014544711,0.005074719,0.5912901,229,False,False
0.104331255,0.044526212,0.12144242,0.014748262,0.005004699,0.53662324,218,False,False
0.103498414,0.05765029,0.11367381,0.012921737,0.005086516,0.5484193,227,False,False
0.10617199,0.056137588,0.11255544,0.012668726,0.005385209,0.6082085,204,False,False
0.114106335,0.06270754,0.11605277,0.013468246,0.0056136013,0.56968296,198,False,False
0.112554446,0.063422605,0.122079104,0.014903308,0.005209975,0.53201044,201,False,False
0.1240111,0.07589592,0.1243519,0.015463395,0.005136683,0.59058523,201,False,False
0.11871526,0.05407765,0.13059087,0.017053977,0.0050415834,0.62513846,205,False,False
0.107800856,0.046396002,0.12790355,0.01635932,0.0050372668,0.7417741,190,False,False
0.09492639,0.049567148,0.10710536,0.011471557,0.005006754,0.47613358,185,False,False
0.0998961,0.041236613,0.11056056,0.012223637,0.005080002,0.49358886,177,False,False
0.1089205,0.042740695,0.124977596,0.015619399,0.0052060056,0.5285489,165,False,False
0.09149859,0.03534126,0.109125875,0.011908457,0.0050338204,0.46747255,173,False,False
0.098722845,0.04170153,0.11487968,0.013197342,0.0052814004,0.5756442,161,False,False
0.101608485,0.047116086,0.11815619,0.013960885,0.005006403,0.56138855,165,False,False
0.09689104,0.04462649,0.11445266,0.013099411,0.0051696054,0.55908424,143,False,False
0.11941663,0.0700047,0.12952569,0.016776906,0.005267682,0.49214634,144,False,False
0.103640616,0.0519598,0.11651754,0.013576336,0.005320529,0.5360763,145,False,False
0.103025325,0.04314099,0.11641768,0.013553076,0.005032749,0.53839415,155,False,False
0.11783472,0.04971026,0.13136332,0.017256321,0.0050944416,0.563895,146,False,False
0.09475172,0.047436126,0.111017875,0.012324968,0.005133926,0.47539487,161,False,False
0.08915136,0.04369705,0.099731304,0.009946333,0.0050363024,0.43572235,167,False,False
0.093659446,0.035732817,0.11672089,0.013623767,0.0050610476,0.6538345,169,False,False
0.11440683,0.06418654,0.12008691,0.014420865,0.0051062396,0.6388628,155,False,False
0.09454277,0.046678673,0.110238425,0.01215251,0.005005559,0.5049511,147,False,False
0.10058358,0.043396704,0.122887254,0.015101276,0.005181026,0.514477,128,False,False
0.08857217,0.041151024,0.10582918,0.011199815,0.005051572,0.5320101,156,False,False
0.088184126,0.04152733,0.10193947,0.010391655,0.0051569156,0.49723977,183,False,False
0.09615582,0.03975548,0.11763421,0.013837806,0.0053183,0.47037852,171,False,False
0.0938172,0.047298204,0.101444565,0.010290999,0.005109339,0.4526962,143,False,False
0.087152146,0.037877563,0.108512826,0.011775034,0.0051816734,0.46330047,167,False,False
0.11699412,0.056948066,0.12734173,0.016215917,0.0053297644,0.65842384,150,False,False
0.10576101,0.047421396,0.12232707,0.014963911,0.005198602,0.48984984,178,False,False
0.09708333,0.04438697,0.1145651,0.013125162,0.00501613,0.6143389,181,False,False
0.08341453,0.033998948,0.09972245,0.009944567,0.0050196606,0.48505515,169,False,False
0.098229304,0.039676666,0.119601086,0.014304419,0.005020041,0.54967546,198,False,False
0.07873936,0.033889774,0.10009704,0.010019417,0.00505062,0.4322427,197,False,False
0.08602112,0.031495593,0.10787738,0.011637529,0.0050213253,0.43637285,199,False,False
0.09226543,0.03945124,0.10610696,0.011258687,0.0050303387,0.4966368,186,False,False
0.08964896,0.04541702,0.10865468,0.011805839,0.0050005615,0.4951553,202,False,False
0.08874876,0.039107166,0.10302009,0.010613139,0.005115526,0.52016115,170,False,True
0.074042626,0.0368158,0.09101014,0.008282846,0.005010314,0.49804828,185,False,False
0.08487401,0.04316656,0.09701167,0.009411264,0.005371519,0.4923415,162,False,False
0.0819672,0.044276886,0.09860474,0.009722895,0.005012654,0.61980057,174,False,False
0.080785386,0.03143327,0.104259744,0.010870094,0.005079394,0.51663357,182,False,True
0.09126125,0.03442824,0.11108544,0.012339974,0.0050267424,0.5511432,200,False,False
0.09452413,0.039907116,0.11830469,0.0139959995,0.005221702,0.55085504,181,False,False
0.0867239,0.039024357,0.10656313,0.011355701,0.005016831,0.60204893,194,False,False
0.09772567,0.05521929,0.10810964,0.011687693,0.0050585223,0.55270267,219,False,False
0.072804235,0.03280307,0.09151456,0.008374914,0.005019878,0.43056247,186,False,True
0.08433989,0.032783344,0.11035104,0.012177352,0.0051010447,0.620636,188,False,False
0.0867711,0.04086564,0.10822749,0.01171319,0.0051174215,0.5376082,194,False,False
0.08919806,0.031114977,0.111807145,0.012500837,0.0050176145,0.5416766,186,False,False
0.091535315,0.030287767,0.11482657,0.01318514,0.005163009,0.5455275,175,False,False
0.09683495,0.03353237,0.12614305,0.015912069,0.005073414,0.6138424,191,False,False
0.0838108,0.035786994,0.11215199,0.012578068,0.0050397175,0.604351,199,False,False
0.07550607,0.03179187,0.09816099,0.00963558,0.0050181095,0.46838146,204,False,False
0.08689584,0.036689658,0.10652634,0.01134786,0.0050096074,0.55112326,209,False,False
0.08796643,0.036124475,0.105605714,0.011152567,0.0051825102,0.4853022,191,False,False
0.089037426,0.028753191,0.112348385,0.01262216,0.0051939553,0.5967214,194,False,False
0.095270686,0.043813914,0.10439357,0.010898017,0.005025143,0.5477848,187,False,False
0.083908185,0.03452394,0.10037624,0.01007539,0.0051680175,0.47048962,212,False,False
0.07459262,0.032365244,0.08974017,0.008053298,0.005033716,0.46795702,218,False,False
0.07919199,0.031569853,0.10484875,0.010993261,0.0051902835,0.6741553,190,False,False
0.09157451,0.040069412,0.111329004,0.012394148,0.005059136,0.49549532,204,False,False
