mean_score,median_score,std_score,var_score,min_score,max_score,ip_count,is_non_csnp,is_artefact
0.09709602,0.046578392,0.110555954,0.012222619,0.0054141767,0.55178213,213,False,False
0.09996248,0.05459629,0.11134646,0.012398034,0.005013447,0.58594483,207,False,False
0.092205286,0.047764257,0.10115605,0.010232546,0.005265361,0.4842962,202,False,False
0.10836531,0.05229494,0.12209571,0.014907363,0.005269514,0.584865,188,False,False
0.11044925,0.04780022,0.12212095,0.014913525,0.0051918044,0.58849525,194,False,False
0.09832745,0.044706717,0.12196177,0.014874673,0.005035868,0.604888,205,False,False
0.10516504,0.0481278,0.117922775,0.01390578,0.005429463,0.4951533,170,False,False
0.10157427,0.061045863,0.11546735,0.013332709,0.005005997,0.665938,196,False,False
0.101951964,0.03725716,0.12243497,0.014990323,0.0050500208,0.556505,211,False,False
0.11443843,0.062073536,0.12702066,0.016134247,0.0050073043,0.6563757,199,False,False
0.10509012,0.045157507,0.12677997,0.016073162,0.0050640386,0.5435262,184,False,False
0.09608702,0.039722037,0.1257924,0.01582373,0.0051828865,0.5255354,157,False,False
0.09230431,0.031741925,0.11660392,0.013596473,0.00507164,0.60537475,181,False,False
0.09139229,0.041355416,0.10331173,0.010673313,0.0051895557,0.46425238,154,False,False
0.078461155,0.030466799,0.10996416,0.012092117,0.0050534075,0.5290216,173,False,False
0.090575546,0.031115476,0.111004524,0.012322005,0.005038231,0.535561,189,False,False
0.082919545,0.039308697,0.09740997,0.009488703,0.005158346,0.5816076,177,False,False
0.101123914,0.04746635,0.12297031,0.015121698,0.0050285356,0.5426559,177,False,False
0.09126855,0.04522361,0.10397192,0.010810161,0.0050214217,0.50115937,180,False,False
0.10025241,0.045736592,0.11504311,0.013234917,0.0051538073,0.5236427,185,False,False
0.087748446,0.051194236,0.09707671,0.009423887,0.0050068744,0.4791024,188,False,False
0.086352155,0.040369257,0.09804366,0.009612559,0.0050971783,0.45797315,177,False,False
0.084786765,0.04114488,0.10092717,0.010186292,0.0051898947,0.5462956,173,False,False
0.09472654,0.055773806,0.10072373,0.010145269,0.005012816,0.46221048,191,False,False
0.08136547,0.032844417,0.09881807,0.009765011,0.0050291205,0.48269525,188,False,False
0.07894162,0.034043945,0.10225337,0.010455752,0.0050964095,0.56384236,198,False,False
0.08597294,0.036239192,0.10283485,0.010575006,0.005081948,0.4021455,160,False,False
0.08754657,0.04275902,0.1036528,0.010743903,0.0050468612,0.55871856,194,False,False
0.11205833,0.06707798,0.12333063,0.015210444,0.0050306977,0.6313007,160,False,False
0.09568953,0.039886206,0.11837356,0.0140122995,0.005014135,0.60619676,207,False,False
0.09287685,0.045833893,0.10632155,0.011304271,0.0051330477,0.5550708,191,False,False
0.08852132,0.04170406,0.11138421,0.012406443,0.005194903,0.5484005,163,False,True
0.08844932,0.039639305,0.10821699,0.011710918,0.005045694,0.5366044,155,False,False
0.10588801,0.050344005,0.12332585,0.015209264,0.005222815,0.47604975,172,False,False
0.08071113,0.037457567,0.09318317,0.008683103,0.0050890893,0.4508449,174,False,False
0.092398085,0.03672585,0.11275406,0.012713479,0.0050336937,0.51868814,149,False,False
0.088709615,0.047121093,0.106724195,0.011390055,0.0052332035,0.5333402,160,False,False
0.09242742,0.040882505,0.11106892,0.012336305,0.0055351527,0.5404729,162,False,False
0.08940031,0.035149172,0.110600375,0.012232443,0.005054501,0.57926625,193,False,False
0.08102378,0.029267052,0.103716895,0.010757195,0.0051809857,0.48112005,205,False,False
0.09305542,0.04128914,0.11486129,0.013193116,0.0050377017,0.527113,227,False,False
0.082293466,0.035879172,0.10216763,0.010438224,0.005023833,0.48260093,185,False,False
0.09700581,0.049737882,0.10861332,0.0117968535,0.0050310763,0.48198557,188,False,False
0.093946226,0.035308924,0.11212572,0.012572177,0.005188607,0.579286,197,False,False
0.08438538,0.0392899,0.09533056,0.0090879155,0.0050060065,0.5622774,198,False,False
0.096940696,0.044371832,0.112137064,0.012574721,0.0051774383,0.5415487,205,False,False
0.09234819,0.038079493,0.11148337,0.012428542,0.005133018,0.4747127,231,False,False
0.10547355,0.0464603,0.12159819,0.0147861205,0.0050227675,0.5199333,190,False,False
0.097496316,0.037265524,0.1174667,0.013798427,0.005059286,0.51170796,183,False,False
0.09255963,0.035563733,0.112937056,0.012754779,0.005215215,0.51710236,166,False,False
0.11187526,0.058388002,0.12767477,0.01630085,0.005023722,0.6462553,167,False,False
0.09199821,0.033335563,0.111537226,0.012440553,0.00500295,0.62706727,175,False,False
0.08576018,0.035303492,0.107461765,0.011548031,0.0050455877,0.55300546,169,False,False
0.10075811,0.052353162,0.115459554,0.013330909,0.0050108563,0.5103444,179,False,False
0.07215107,0.029899696,0.09649427,0.009311144,0.0052375547,0.41588128,165,False,False
0.08335626,0.03663822,0.09708705,0.009425894,0.0050378065,0.3804997,135,False,False
0.08614306,0.037763637,0.098205335,0.009644288,0.00509528,0.44768125,163,False,False
0.08479181,0.03820128,0.09854263,0.00971065,0.005003136,0.45841452,188,False,False
0.08379824,0.037171736,0.09797882,0.00959985,0.005007538,0.42219365,182,False,False
0.08479454,0.0351658,0.10474999,0.010972561,0.005021571,0.47894397,168,False,False
0.08545695,0.031378333,0.102977246,0.010604314,0.0050217924,0.5005259,169,False,False
0.08850585,0.035161752,0.10458251,0.010937502,0.0050056004,0.45816544,180,False,False
0.09077807,0.037076652,0.10729029,0.011511206,0.005056766,0.52578133,177,False,False
0.09002773,0.038061593,0.11395678,0.012986147,0.005070833,0.5712833,192,False,False
0.097078025,0.044895105,0.10944934,0.011979159,0.0050157933,0.48420334,179,False,False
0.09109365,0.041357826,0.11334285,0.012846602,0.005012318,0.50980735,191,False,False
0.086926706,0.038329985,0.10850016,0.011772285,0.0050432794,0.5712904,184,False,False
0.08916611,0.044460047,0.10549796,0.011129819,0.005106922,0.42120224,165,False,False
0.08639798,0.048668545,0.09610702,0.009236559,0.0050045773,0.46188065,192,False,False
0.075784445,0.027729249,0.0991324,0.009827232,0.005038183,0.49780402,170,False,False
0.07441236,0.028360985,0.09186111,0.008438462,0.0050967787,0.4500739,164,False,False
0.06782493,0.025805999,0.08595579,0.0073883985,0.005005444,0.46274734,158,False,False
0.085716724,0.042293575,0.100055076,0.010011018,0.005083701,0.45383793,173,False,True
0.0965154,0.050411813,0.10554741,0.011140256,0.0050908867,0.42698526,156,False,False
0.089580916,0.04389603,0.09891956,0.009785079,0.0050416854,0.4577802,149,False,False
0.07458706,0.027830955,0.0929723,0.008643849,0.0050020856,0.4300936,145,False,False
0.108090885,0.05416457,0.11439628,0.01308651,0.0050158687,0.5103735,155,False,False
0.09472301,0.03692688,0.112900615,0.012746549,0.0050702435,0.5152691,188,False,False
0.100748315,0.039816596,0.115377665,0.013312005,0.0050975387,0.52610326,194,False,False
0.09073592,0.03592781,0.11064797,0.012242973,0.005042709,0.518366,200,False,False
0.08869991,0.041335892,0.10527094,0.01108197,0.0050148587,0.547587,183,False,False
0.10222978,0.036733273,0.118888214,0.014134407,0.005009128,0.5386039,199,False,False
0.0857747,0.038486168,0.10399172,0.0108142765,0.0050231316,0.5061182,163,False,False
0.08005223,0.033282902,0.10079436,0.010159503,0.0050886916,0.556164,178,False,False
0.08344092,0.036898322,0.10648321,0.011338674,0.005037028,0.43966722,184,False,False
0.095443815,0.04130096,0.112412415,0.012636551,0.0050291074,0.4708566,209,False,False
0.09013259,0.041858383,0.10705005,0.011459712,0.0051097698,0.48455688,169,False,False
0.09352133,0.043252066,0.112022266,0.012548989,0.0050981804,0.5341066,157,False,False
0.0901099,0.047921155,0.10380616,0.010775719,0.005137789,0.49475673,153,False,False
0.085912794,0.033914022,0.10581999,0.0111978715,0.005182413,0.50562394,170,False,False
0.07752253,0.02806803,0.09805033,0.009613868,0.0050081094,0.46212432,151,False,False
0.07774023,0.029657453,0.100319736,0.010064049,0.005002533,0.51536,159,False,False
0.102285385,0.053852297,0.11167458,0.012471211,0.0050418624,0.5071631,145,False,False
0.08377806,0.028182147,0.108973496,0.011875223,0.0050013433,0.46753067,148,False,False
0.08140066,0.037293196,0.09390735,0.00881859,0.0050266883,0.44216937,131,False,False
0.08882153,0.044835784,0.102559425,0.010518435,0.00513231,0.42847806,151,False,False
0.08905396,0.036947686,0.10812183,0.01169033,0.005133189,0.5780661,182,False,False
0.09316372,0.039551158,0.11270041,0.012701383,0.005042021,0.5559149,160,False,False
0.088508055,0.0447817,0.10083967,0.010168638,0.0050451164,0.53911006,189,False,False
0.10376549,0.047293354,0.11668883,0.013616283,0.0050427415,0.5254638,178,False,False
0.0922053,0.044629604,0.103805736,0.01077563,0.005057249,0.40634313,169,False,False
0.09328999,0.034924265,0.11993157,0.0143835815,0.0052529853,0.52237463,169,False,False
0.09473784,0.046424106,0.10138204,0.010278318,0.005091455,0.38930675,159,False,False
0.0823782,0.035494372,0.1019273,0.010389175,0.0050860066,0.49031568,191,False,False
0.109814554,0.05467894,0.12723827,0.016189577,0.005039241,0.5513193,181,False,False
0.1047641,0.051809482,0.11685733,0.0136556355,0.005084928,0.56243587,206,False,False
0.090772495,0.0383386,0.11776654,0.013868957,0.005177325,0.56175196,216,False,False
0.09590653,0.05180197,0.10668844,0.011382422,0.0051570213,0.5515493,188,False,False
0.082904875,0.038177054,0.098623626,0.009726619,0.0051150867,0.45022053,200,False,True
0.10063467,0.049605105,0.12630807,0.015953727,0.0050484906,0.6479198,145,False,False
0.08834643,0.036343124,0.11385108,0.012962068,0.0050350237,0.6816141,179,False,False
0.09842164,0.043314774,0.1200752,0.014418054,0.0050352723,0.44354272,175,False,False
0.090950996,0.040080402,0.104475304,0.010915089,0.0050393404,0.4944142,159,False,False
0.09313793,0.035165645,0.11294892,0.012757458,0.005024774,0.47915152,171,False,False
0.09487951,0.04103471,0.112777434,0.01271875,0.005067741,0.46768814,164,False,False
0.089331985,0.03667129,0.10762643,0.011583449,0.00501215,0.47438046,161,False,False
0.09371013,0.05010616,0.1087713,0.011831196,0.0052050035,0.5248223,148,False,False
0.102218725,0.04714769,0.112980254,0.012764538,0.005050517,0.46411687,159,False,False
0.09396608,0.03440921,0.11309212,0.012789828,0.0050069513,0.46703067,148,False,False
0.10467683,0.046908528,0.11834196,0.014004819,0.0050104153,0.45574686,132,False,False
0.08420408,0.034981806,0.11252888,0.01266275,0.0051179635,0.57699686,159,False,True
0.082731344,0.031195803,0.11613633,0.013487646,0.005008847,0.55950797,174,False,False
0.10354277,0.05010966,0.113248065,0.012825125,0.0050076814,0.55515605,173,False,False
0.083944365,0.03617105,0.101019405,0.01020492,0.0050018914,0.5274156,209,False,False
0.085994914,0.03947743,0.100620754,0.010124536,0.0050830618,0.55069846,195,False,False
0.09365847,0.048423782,0.10239551,0.010484841,0.005082972,0.4828674,234,False,False
0.095910355,0.043061323,0.11122125,0.012370166,0.0052131806,0.51559114,224,False,False
0.08284282,0.028779946,0.10739253,0.011533154,0.0050223856,0.58776206,214,False,False
0.07869528,0.04095736,0.095994286,0.009214902,0.005030209,0.44986406,160,False,False
0.070434675,0.031992674,0.08522318,0.007262991,0.0050267964,0.52767676,177,False,False
0.0913072,0.040175334,0.11045699,0.012200746,0.0051414915,0.59621435,160,False,False
0.08982792,0.037798055,0.10625625,0.01129039,0.0051132464,0.4641782,193,False,False
0.079960495,0.03707104,0.09188211,0.008442322,0.0051340344,0.3861436,197,False,False
0.09095393,0.026530027,0.11803137,0.013931404,0.005047256,0.50110316,169,False,False
0.09440509,0.030858269,0.11632645,0.013531843,0.0050148196,0.4969505,142,False,False
0.07697958,0.027734365,0.105130404,0.011052402,0.005006126,0.47205234,117,False,False
0.078040496,0.034601834,0.09711175,0.009430692,0.0051202253,0.49783137,122,False,False
0.07719452,0.029148499,0.11133838,0.012396235,0.0050642597,0.545275,139,False,False
0.07934726,0.035876527,0.09978484,0.0099570155,0.0050490205,0.44786844,165,False,False
0.0839888,0.030981371,0.107920535,0.011646842,0.005212099,0.45875466,140,False,False
0.08725446,0.043564625,0.10053498,0.010107283,0.0050842874,0.4386019,129,False,False
0.07547697,0.031900816,0.093345426,0.008713368,0.0051313844,0.4191748,147,False,False
0.08916269,0.03634601,0.11499567,0.013224005,0.0050216583,0.5029908,131,False,False
0.09774808,0.046966523,0.11823763,0.013980137,0.005005372,0.56572026,145,False,False
0.085216254,0.035092816,0.10849866,0.011771959,0.0050119767,0.48288345,172,False,False
0.08915943,0.037283033,0.105958596,0.011227224,0.0050826496,0.5739498,174,False,False
0.10156486,0.041553065,0.11355787,0.012895389,0.0050714565,0.47155893,163,False,False
0.08930488,0.04063864,0.105583586,0.011147894,0.005175068,0.5600265,198,False,False
0.09486586,0.048450585,0.10422592,0.0108630415,0.005143731,0.48524103,195,False,False
0.08806525,0.038504187,0.10034961,0.010070045,0.005197025,0.434293,179,False,False
0.09749673,0.045224003,0.107216954,0.011495475,0.0050636283,0.4174695,186,False,False
0.095572166,0.049055535,0.10758558,0.011574657,0.00505642,0.5037841,164,False,False
0.10361549,0.041797526,0.12176701,0.014827204,0.0050074086,0.46039268,152,False,False
0.10076259,0.04251521,0.11436913,0.013080298,0.005097309,0.5153489,172,False,False
0.11108883,0.059486385,0.121454656,0.014751233,0.005011213,0.5333842,187,False,False
0.103819445,0.04485643,0.120571636,0.01453752,0.005006395,0.49702483,197,False,False
0.09807877,0.045063373,0.12193777,0.014868818,0.005024807,0.6103635,197,False,False
0.097890005,0.05725946,0.1059669,0.011228984,0.005155659,0.47639826,191,False,False
0.082617864,0.034869164,0.10789414,0.011641146,0.0050122556,0.5692459,187,False,False
0.09488056,0.043479405,0.117130384,0.013719526,0.00508312,0.61897343,163,False,False
0.08093509,0.026458567,0.11196556,0.012536286,0.0051391535,0.49077776,151,False,False
0.07702469,0.0292085,0.10521913,0.011071065,0.005040419,0.50916153,167,False,False
0.084486276,0.034093965,0.106371574,0.011314912,0.00501613,0.5778262,178,False,False
0.09990671,0.048909087,0.10932308,0.011951535,0.005202257,0.4559005,167,False,True
0.09982565,0.05546284,0.11179099,0.012497226,0.0050717243,0.50780624,172,False,False
0.10967163,0.051499303,0.12652859,0.016009483,0.0050445423,0.5203189,179,False,False
0.090971135,0.040252633,0.11198837,0.012541397,0.0051362007,0.495804,175,False,False
0.0771298,0.030489737,0.09929203,0.009858907,0.005183802,0.47294492,143,False,False
0.08440884,0.051304996,0.09374922,0.008788915,0.00517214,0.44444492,124,False,False
0.08170226,0.029301254,0.104669765,0.010955759,0.005142909,0.55095994,142,False,False
0.09381349,0.03619837,0.11675306,0.013631277,0.0050384495,0.6474459,164,False,False
0.07403773,0.031082593,0.10177976,0.01035912,0.005050018,0.5814933,180,False,False
0.073400706,0.03331956,0.09623072,0.009260353,0.0052270293,0.5672079,191,False,False
0.083492324,0.042138603,0.099477194,0.009895712,0.005041275,0.6148669,203,False,False
0.08785156,0.043500327,0.10611507,0.011260409,0.00508065,0.51405317,223,False,False
0.08099611,0.0356497,0.10108432,0.01021804,0.00503988,0.54698175,183,False,True
0.07465753,0.031120943,0.0898123,0.008066249,0.005332135,0.47401926,197,False,False
0.08116591,0.046277694,0.09925679,0.00985191,0.0050627687,0.53679687,212,False,False
0.09007442,0.03577345,0.1087275,0.0118216695,0.005003099,0.46909142,241,False,False
0.10654244,0.04858166,0.1242721,0.015443555,0.0050097825,0.6052229,228,False,False
0.08760566,0.040344507,0.10275503,0.010558597,0.0050530657,0.39909264,167,False,False
0.096943766,0.048787154,0.103813715,0.010777287,0.0050328667,0.40898058,160,False,False
0.10220885,0.053167246,0.11214646,0.012576828,0.005037017,0.4531484,203,False,False
0.10266618,0.047297843,0.12179009,0.014832825,0.0050935755,0.59243387,224,False,False
0.10049146,0.044811245,0.11902145,0.0141661065,0.0050736675,0.48610067,215,False,False
0.10642223,0.049841702,0.13089523,0.01713356,0.0050410847,0.578633,178,False,False
0.079898216,0.031039007,0.10309884,0.010629371,0.00502523,0.5183402,182,False,False
0.092424005,0.04331215,0.11117071,0.012358927,0.005035588,0.46120477,161,False,False
0.09745269,0.0345931,0.13109176,0.01718505,0.0051125553,0.6228606,127,False,False
0.08867067,0.032478493,0.12248573,0.015002753,0.005481771,0.53023076,133,False,False
0.079487346,0.03360563,0.104361385,0.010891299,0.005210559,0.62557584,141,False,False
0.08427121,0.030910429,0.100618616,0.010124106,0.0050197844,0.38052192,126,False,False
0.099151075,0.041310143,0.10957423,0.012006511,0.005006848,0.4574054,119,False,False
0.06993864,0.029378952,0.08688969,0.007549819,0.0050468775,0.38338453,135,False,False
0.09260187,0.035208743,0.11562489,0.013369115,0.0051101088,0.47782418,146,False,False
0.10136057,0.03601694,0.12137507,0.014731908,0.005021381,0.5541396,140,False,False
0.08855925,0.045319058,0.09470529,0.008969092,0.0052433847,0.44869423,158,False,False
0.07622992,0.028343316,0.1025051,0.010507296,0.005027383,0.5670723,150,False,False
0.090203896,0.035486545,0.106880024,0.011423339,0.00504986,0.42954415,128,False,False
0.082259975,0.0409206,0.09295288,0.008640238,0.005220189,0.3716816,102,False,False
0.073300876,0.0329937,0.091799475,0.008427143,0.00515555,0.3670783,131,False,False
0.080088645,0.036384653,0.11048228,0.012206335,0.0051236628,0.6031883,142,False,False
0.0889609,0.041843835,0.10057325,0.010114979,0.005202314,0.47297826,159,False,False
0.09877035,0.044257034,0.1197855,0.0143485665,0.00518646,0.54108155,176,False,False
0.109312244,0.05428659,0.11607635,0.013473719,0.005056451,0.4865061,162,False,False
0.093942024,0.040435057,0.11220959,0.012590991,0.005038837,0.6153891,198,False,False
0.10444277,0.042347483,0.12349796,0.015251747,0.005049558,0.52808625,180,False,False
0.09094462,0.037646566,0.11179358,0.012497804,0.005042866,0.45706266,185,False,False
0.08023613,0.04754988,0.09267047,0.008587817,0.0050971336,0.389013,165,False,False
0.09205668,0.03658645,0.1170801,0.01370775,0.0050629633,0.46271038,137,False,False
0.08209505,0.030736152,0.10467226,0.010956283,0.005192583,0.44689852,161,False,False
0.08372806,0.035342775,0.102049336,0.010414068,0.005272714,0.47824448,145,False,False
0.08706475,0.032097384,0.10761354,0.011580675,0.005125086,0.5040931,153,False,False
0.10644743,0.04979542,0.122565724,0.015022356,0.0050063077,0.5309797,164,False,False
0.108959764,0.039836936,0.12832573,0.016467493,0.0051334966,0.5748491,186,False,False
0.096727006,0.035634726,0.11491974,0.013206546,0.0050098877,0.6157815,194,False,False
0.10773114,0.05771595,0.11892314,0.0141427135,0.0052044727,0.5887992,181,False,False
0.08405709,0.03372767,0.11671347,0.013622035,0.0052810176,0.586077,159,False,False
0.08022548,0.029776134,0.10507878,0.01104155,0.005027985,0.53675663,147,False,False
0.07223271,0.029904911,0.09329916,0.008704733,0.005017869,0.39098418,134,False,False
0.078475565,0.028563112,0.10690175,0.011427985,0.005051539,0.5368071,140,False,False
0.07132236,0.030632026,0.10042895,0.010085974,0.005042755,0.44362974,102,False,False
0.07941001,0.032160252,0.10065561,0.010131552,0.005223221,0.5392454,130,False,False
0.06647398,0.022734687,0.095279634,0.009078209,0.005005925,0.5583807,183,False,False
0.087872975,0.037071966,0.10475818,0.010974277,0.005007967,0.47789422,148,False,False
0.09397674,0.03129054,0.11488914,0.013199514,0.0050034793,0.48614055,173,False,False
0.0868166,0.032115743,0.1119878,0.012541267,0.005075633,0.5807662,201,False,False
0.09690788,0.045630805,0.118104614,0.0139487,0.005273176,0.54173684,182,False,False
0.097362235,0.043803666,0.11262005,0.012683276,0.0050191698,0.50731486,175,False,False
0.08300664,0.03298473,0.099247456,0.009850058,0.0050866394,0.39575946,161,False,False
0.08918457,0.03624288,0.11014204,0.012131269,0.0050134817,0.59856576,130,False,False
0.07504367,0.026234258,0.096632086,0.0093377605,0.005083044,0.3806808,131,False,False
0.077769056,0.026882954,0.1084153,0.011753878,0.0051089525,0.5780078,128,False,False
0.098802574,0.038466938,0.12773938,0.016317349,0.0050318837,0.5099094,123,False,False
0.08525817,0.035758544,0.103031926,0.010615577,0.0050394414,0.45021957,165,False,False
0.083600044,0.033896156,0.109721035,0.012038705,0.005110361,0.5625605,169,False,False
0.07677731,0.03826442,0.09725464,0.0094584655,0.005045553,0.5390595,197,False,False
0.08456677,0.037844747,0.102785856,0.010564933,0.0050300024,0.5247056,174,False,False
0.10371154,0.05903841,0.12206836,0.014900684,0.005015471,0.6064397,187,False,False
0.09096043,0.040021088,0.11070853,0.012256378,0.005163235,0.51957226,213,False,False
0.10327013,0.045207232,0.119866334,0.014367937,0.0050571137,0.48900524,239,False,False
0.09353127,0.046576254,0.11148935,0.012429874,0.005215066,0.5207586,179,False,False
0.08880479,0.031793937,0.113496386,0.01288143,0.0050592097,0.58107054,182,False,False
0.09083655,0.03691578,0.10505637,0.01103684,0.0051644794,0.6826865,191,False,False
0.092715904,0.040857222,0.110387646,0.012185432,0.0050707655,0.4960385,206,False,False
0.100550435,0.04987809,0.11850604,0.01404368,0.0050457385,0.513842,202,False,False
0.09402731,0.041782014,0.1101163,0.0121256,0.0050456906,0.48703387,177,False,False
0.09652588,0.047685273,0.12035551,0.014485449,0.0050154757,0.5843965,170,False,False
0.09138996,0.03481177,0.112750284,0.012712627,0.005076806,0.5603631,171,False,False
0.103262864,0.048836086,0.12180017,0.014835281,0.005023265,0.5858882,169,False,False
0.09098722,0.032321606,0.121311694,0.014716527,0.0050148354,0.6558424,169,False,False
0.08392818,0.03697184,0.10813017,0.011692134,0.0050008683,0.54272854,137,False,False
0.095949456,0.05317322,0.10552925,0.011136422,0.005433271,0.48774946,126,False,False
0.09330748,0.057132337,0.0929989,0.008648795,0.005082827,0.39775297,129,False,False
0.09151618,0.044048868,0.10638511,0.011317792,0.0050964267,0.4620876,124,False,False
0.09189373,0.041035682,0.10707905,0.011465923,0.005188548,0.4841706,119,False,False
0.091104805,0.033205636,0.115026206,0.013231028,0.005148496,0.55389494,127,False,False
