mean_score,median_score,std_score,var_score,min_score,max_score,ip_count,is_non_csnp,is_artefact
0.12543596,0.07029627,0.13094614,0.017146891,0.005078831,0.63131404,258,False,False
0.12704375,0.07989673,0.13067763,0.017076641,0.005025004,0.59505296,257,False,False
0.11153326,0.05688967,0.12215999,0.014923063,0.00504241,0.54230744,249,False,False
0.100700766,0.056918643,0.10853835,0.011780573,0.0050668996,0.4611583,239,False,True
0.12509641,0.08151036,0.12183267,0.014843199,0.005000295,0.45193574,240,False,False
0.10862139,0.05268826,0.118513994,0.014045567,0.005203673,0.5467458,261,False,False
0.11119933,0.0568642,0.11918049,0.01420399,0.0050148573,0.5023894,253,False,False
0.11160338,0.05467996,0.11997756,0.014394616,0.0050002886,0.54585344,255,False,False
0.11816333,0.082171306,0.11538544,0.0133138,0.005014193,0.5774005,238,False,False
0.12175024,0.05669777,0.130261,0.01696793,0.0050499914,0.6223354,239,False,False
0.106833406,0.038597118,0.12309118,0.01515144,0.005003214,0.60069805,243,False,False
0.12719023,0.075080484,0.13892074,0.01929897,0.0051620323,0.6357458,237,False,False
0.114024974,0.06033486,0.12160038,0.014786652,0.0051463237,0.63873833,227,False,False
0.117442474,0.06200462,0.124074936,0.015394589,0.005051321,0.5187494,245,False,False
0.11678747,0.06564559,0.12536278,0.015715828,0.0050107264,0.59537053,252,False,False
0.11210559,0.05878436,0.12332555,0.015209191,0.0051589743,0.6772493,257,False,False
0.12374834,0.06321788,0.13315453,0.017730128,0.005167083,0.58998513,230,False,False
0.12104931,0.060681462,0.13049541,0.017029054,0.005122596,0.5306165,246,False,False
0.11903097,0.060119122,0.12562121,0.015780691,0.005033201,0.5000879,227,False,False
0.124212526,0.0626363,0.1363726,0.018597485,0.005188902,0.59436387,234,False,False
0.119847216,0.063390575,0.13049704,0.017029475,0.0051678545,0.5773047,223,False,False
0.11404218,0.06254473,0.122704744,0.015056455,0.0050675943,0.51338214,214,False,False
0.11670749,0.063981965,0.12608714,0.015897969,0.005033447,0.5821749,231,False,False
0.11747006,0.05752594,0.12654558,0.016013784,0.0050251675,0.61253244,235,False,False
0.12439991,0.07767823,0.12856068,0.016527846,0.0051489947,0.5044772,228,False,False
0.121780016,0.08452666,0.12851542,0.016516212,0.0051678526,0.6880199,231,False,False
0.12825888,0.07004245,0.13766074,0.018950481,0.0051637883,0.56638134,222,False,False
0.12587039,0.07143393,0.13539506,0.018331824,0.005172948,0.6302582,222,False,False
0.10075628,0.05243239,0.11608696,0.013476183,0.0050460324,0.5870792,217,False,False
0.097945474,0.043650255,0.11343814,0.012868211,0.005092041,0.47040656,231,False,False
0.09803229,0.048587117,0.10969818,0.01203369,0.005023223,0.48045748,241,False,False
0.12131425,0.062512025,0.12893121,0.016623255,0.0051717875,0.5768069,227,False,True
0.1259417,0.096605636,0.12542564,0.015731592,0.005010257,0.57560694,229,False,False
0.11263267,0.05806948,0.123195924,0.015177236,0.0050280443,0.47939762,238,False,False
0.107411966,0.057989445,0.12117792,0.0146840885,0.0050082016,0.68908954,243,False,False
0.12123435,0.064493395,0.12857156,0.016530644,0.0051457123,0.5754859,251,False,False
0.11056887,0.05611521,0.122235924,0.014941622,0.0051134336,0.6121009,241,False,False
0.10908127,0.054503705,0.12255913,0.015020741,0.0050886488,0.5828891,252,False,False
0.11405583,0.06517677,0.118428074,0.014025209,0.0050475807,0.5100634,255,False,False
0.115896046,0.06110836,0.12631775,0.015956175,0.00503615,0.5747048,243,False,False
0.11520076,0.062294863,0.12580054,0.015825775,0.005138946,0.52236,251,False,False
0.11641179,0.06623359,0.12393886,0.0153608415,0.0051968913,0.5404869,244,False,False
0.12115184,0.07027176,0.12665944,0.016042614,0.00501977,0.58271176,263,False,False
0.13246599,0.09207587,0.12622334,0.01593233,0.005080733,0.46994993,243,False,False
0.14388111,0.097735286,0.14489132,0.020993493,0.005007848,0.7066068,242,False,False
0.12778415,0.0814257,0.123825796,0.015332828,0.005024384,0.50610995,251,False,False
0.11388092,0.05893963,0.12310244,0.015154211,0.0051852604,0.4699018,249,False,False
0.12479617,0.07613429,0.12634209,0.015962323,0.005107118,0.59130293,256,False,False
0.1275395,0.07344642,0.12958226,0.016791562,0.005001021,0.5624312,265,False,False
0.120776005,0.07788635,0.122841135,0.015089945,0.0051051546,0.52835643,265,False,False
0.13376726,0.0814051,0.13425143,0.018023448,0.0050689653,0.56959146,254,False,False
0.12203534,0.08028734,0.12523669,0.015684228,0.005014919,0.52681655,250,False,False
0.114668615,0.060713597,0.12304433,0.015139906,0.005090439,0.5289719,263,False,False
0.12056268,0.07424144,0.12307541,0.015147557,0.005068423,0.4757933,251,False,False
0.11753128,0.05678177,0.13187583,0.017391233,0.0050651412,0.6531971,235,False,False
0.1266997,0.06574989,0.13191898,0.017402617,0.0050833793,0.52209336,224,False,False
0.115958504,0.066056795,0.12320315,0.015179017,0.0051879003,0.5120969,236,False,False
0.12328558,0.0671906,0.12724294,0.016190764,0.0050104074,0.5211389,250,False,False
0.12143639,0.06854446,0.12723187,0.01618795,0.0050194496,0.58251595,233,False,False
0.13077343,0.07674608,0.1340504,0.017969511,0.0051834704,0.6251406,228,False,False
0.12859024,0.08685499,0.12549527,0.015749063,0.0053279,0.544442,219,False,False
0.1216737,0.06265494,0.12979235,0.016846053,0.005242095,0.58576906,222,False,False
0.11803782,0.067298375,0.12411259,0.015403935,0.005094478,0.5646617,222,False,False
0.11947147,0.065521486,0.120939724,0.014626417,0.005032485,0.5178707,217,False,False
0.12058106,0.06781736,0.12954643,0.01678228,0.005068881,0.5966002,226,False,False
0.10287006,0.040244676,0.12812409,0.01641578,0.005223515,0.5829825,226,False,False
0.120711975,0.0522032,0.13675454,0.018701807,0.005015638,0.6275446,221,False,False
0.10894167,0.04840724,0.12421084,0.015428334,0.0050200685,0.55062985,214,False,False
0.115605675,0.05727576,0.12337225,0.015220712,0.0052008284,0.59732336,206,False,False
0.099148266,0.04993785,0.106337205,0.011307602,0.0051021245,0.4489202,208,False,False
0.120018974,0.06245569,0.12996635,0.01689125,0.0050043943,0.546742,201,False,False
0.10596891,0.047880873,0.12311394,0.015157042,0.005328172,0.561952,186,False,False
0.10698107,0.055196423,0.11568046,0.01338197,0.005030466,0.5330632,195,False,False
0.10242317,0.05504056,0.109711796,0.012036677,0.005103206,0.5370547,186,False,False
0.10925535,0.058725547,0.12067536,0.014562543,0.0050084908,0.5174179,219,False,False
0.1058325,0.055208594,0.11675619,0.013632008,0.0051486962,0.6096598,234,False,False
0.10354228,0.055764195,0.11692629,0.013671757,0.00502545,0.559163,243,False,False
0.10404431,0.057532582,0.11326559,0.012829093,0.005007166,0.4693082,225,False,False
0.11262045,0.06565069,0.1166142,0.013598872,0.0050644493,0.48539066,243,False,False
0.105413266,0.05523894,0.11627171,0.01351911,0.0053084814,0.59142774,242,False,False
0.11636589,0.06522022,0.12638657,0.015973564,0.0052712103,0.5904314,231,False,False
0.10458017,0.06335211,0.11305201,0.012780758,0.005004655,0.73358583,224,False,False
0.12018302,0.066465855,0.13002737,0.016907118,0.00505274,0.6076896,244,False,False
0.117715776,0.06613566,0.1264938,0.016000682,0.0051061334,0.59573364,252,False,False
0.11520989,0.06737882,0.12039888,0.014495891,0.005151677,0.5133782,246,False,False
0.11317488,0.06302637,0.11763943,0.013839035,0.0051472005,0.549073,273,False,False
0.11689904,0.060594644,0.12747122,0.016248913,0.0050395126,0.60736966,277,False,False
0.10994427,0.05674108,0.11888438,0.014133494,0.005134672,0.58740956,243,False,False
0.1159213,0.06901905,0.11799511,0.013922846,0.0050853295,0.5051734,231,False,False
0.120192036,0.0722364,0.124623396,0.01553099,0.005162241,0.5509083,256,False,False
0.13008294,0.06564017,0.14174536,0.020091748,0.00506125,0.67356235,280,False,False
0.12595496,0.07943103,0.12558948,0.015772717,0.0050586294,0.5629487,270,False,False
0.113772534,0.04901242,0.1254827,0.015745908,0.0050693173,0.55433065,274,False,False
0.12651888,0.071859606,0.13270062,0.017609455,0.005050001,0.5900067,257,False,False
0.10934638,0.040496916,0.12749232,0.016254291,0.005044146,0.5794326,255,False,False
0.11723437,0.059054986,0.12780832,0.016334968,0.0050843307,0.7141019,241,False,False
0.12763698,0.08316396,0.13335815,0.017784396,0.005160971,0.6196356,237,False,False
0.13946825,0.08958,0.13550639,0.018361982,0.005005574,0.57165354,227,False,False
0.12741265,0.07678455,0.13474073,0.018155063,0.0051351534,0.6440168,220,False,False
0.11696203,0.06651631,0.12841973,0.016491627,0.0050072265,0.5529073,217,False,False
0.11553168,0.061406,0.12700716,0.016130816,0.0051065604,0.52357525,227,False,False
0.12342326,0.056777842,0.13621059,0.018553326,0.0051259915,0.5937722,202,False,False
0.10361447,0.0576533,0.11278657,0.012720809,0.005001352,0.45563325,240,False,False
0.10657228,0.051875453,0.11953678,0.014289041,0.005079476,0.54626006,209,False,False
0.099769965,0.050261848,0.11293286,0.012753831,0.0050142887,0.4864483,184,False,False
0.11462617,0.064414114,0.121350326,0.014725901,0.005092694,0.5554666,199,False,False
0.10082838,0.045455024,0.12101469,0.014644556,0.005015983,0.56712633,191,False,False
0.10091052,0.0542171,0.11380297,0.012951115,0.0050030043,0.57792777,195,False,False
0.08698981,0.03233483,0.10566345,0.011164764,0.005150053,0.45158443,177,False,False
0.10047369,0.05066432,0.11059393,0.0122310165,0.00501585,0.47047257,180,False,False
0.114367805,0.058501996,0.12390113,0.01535149,0.0050651096,0.5361047,192,False,False
0.11406312,0.07299924,0.11611404,0.013482471,0.005005458,0.58377147,216,False,False
0.09981737,0.04671599,0.11276543,0.012716042,0.0050128237,0.50430423,216,False,False
0.09717529,0.044752605,0.10778961,0.0116186,0.0050235125,0.52719176,202,False,True
0.10517402,0.03652212,0.12432931,0.015457777,0.0050342726,0.60230744,185,False,False
0.113270715,0.06888017,0.11369233,0.012925946,0.005022606,0.5339589,181,False,False
0.097351685,0.048770547,0.108721584,0.011820382,0.0050565423,0.5049062,225,False,False
0.121847436,0.0802346,0.118211254,0.0139739,0.00501553,0.53709704,211,False,False
0.121232,0.066861674,0.12583275,0.015833883,0.005025159,0.5231142,233,False,False
0.10619185,0.04867039,0.11980604,0.014353487,0.005058084,0.5334374,228,False,False
0.11075646,0.06174215,0.12380662,0.015328079,0.005169393,0.62356466,221,False,False
0.107846394,0.059175253,0.116381265,0.013544599,0.0050204042,0.54905105,202,False,True
0.1002847,0.04911905,0.11523112,0.013278211,0.005085189,0.45834023,214,False,False
0.10915491,0.062029462,0.11776297,0.013868117,0.0050533065,0.59090656,197,False,False
0.115082376,0.07067145,0.11236984,0.012626982,0.0050172475,0.47487488,228,False,False
0.107197486,0.0581169,0.11884059,0.014123086,0.005082883,0.5194187,227,False,False
0.116268955,0.068389915,0.119411826,0.014259185,0.0050571426,0.53119004,248,False,False
0.13062613,0.093861304,0.12666425,0.016043834,0.00502192,0.5664692,231,False,False
0.122183256,0.074751124,0.12422989,0.0154330665,0.005037003,0.49068123,247,False,False
0.112187065,0.06210625,0.11570756,0.01338824,0.0050043412,0.47641852,252,False,False
0.13552012,0.08609837,0.13691,0.01874435,0.005053903,0.62742984,240,False,False
0.0991772,0.045370184,0.11401742,0.012999971,0.005291559,0.6613005,271,False,True
0.10806205,0.054539587,0.12060999,0.014546771,0.0050146445,0.612897,195,False,False
0.11712714,0.0668315,0.124465354,0.015491623,0.005023475,0.6361125,199,False,False
0.10361623,0.04697571,0.122788884,0.01507711,0.005086267,0.637442,208,False,False
0.10972787,0.047147844,0.12291901,0.015109082,0.005074467,0.608318,219,False,False
0.1177849,0.06449269,0.12704514,0.016140467,0.005066062,0.54845726,234,False,False
0.13002574,0.07023567,0.13322401,0.017748635,0.0051461062,0.60311985,242,False,False
0.13277553,0.08705228,0.13382208,0.01790835,0.0052611274,0.5525119,253,False,False
0.12800878,0.070226654,0.13757436,0.018926704,0.0050116,0.624204,264,False,False
0.12604085,0.06444369,0.13565499,0.018402275,0.0052084518,0.54403955,254,False,False
0.13725919,0.06703648,0.14337723,0.02055703,0.005053577,0.5848178,257,False,False
0.119211726,0.059551366,0.12881732,0.016593903,0.0050018253,0.5210333,260,False,False
0.1361603,0.08793555,0.13169928,0.017344702,0.0055050193,0.508748,240,False,True
0.12107713,0.063965656,0.13508275,0.018247351,0.0050702435,0.5790842,268,False,False
0.12623456,0.071106255,0.13686974,0.018733326,0.0050357585,0.7129154,238,False,False
0.10747638,0.049582206,0.12097491,0.01463493,0.005010688,0.56397516,238,False,False
0.11723066,0.06087048,0.128181,0.016430369,0.0052287756,0.57759094,235,False,False
0.11228442,0.050638508,0.12439823,0.015474919,0.005041922,0.53158474,229,False,False
0.11799762,0.07061729,0.1261069,0.01590295,0.0050303508,0.58585906,210,False,False
0.11730921,0.05376948,0.1294647,0.016761107,0.005019851,0.5552182,203,False,False
0.13503245,0.08491527,0.13709113,0.018793976,0.0050548282,0.6277385,201,False,False
0.10938082,0.05247558,0.123353355,0.01521605,0.005099902,0.5148978,209,False,False
0.1161084,0.060629632,0.12656944,0.016019821,0.005377799,0.52345467,214,False,True
0.10585409,0.046456322,0.122280136,0.014952431,0.005022674,0.5064155,216,False,False
0.09998213,0.045748964,0.11056709,0.012225081,0.0050722174,0.46176115,190,False,False
0.11401885,0.06964252,0.1176237,0.013835335,0.0050664474,0.49762762,190,False,False
0.11469086,0.057252683,0.124764495,0.0155661795,0.0050596045,0.4806079,186,False,False
0.10853173,0.05662693,0.12174749,0.01482245,0.0050063855,0.587162,173,False,False
0.10944758,0.064847425,0.11718962,0.0137334075,0.005031395,0.5479234,189,False,False
0.10053883,0.06284734,0.10041011,0.010082191,0.005036584,0.41712263,177,False,False
0.10075503,0.056602567,0.10163223,0.010329111,0.005077355,0.43164092,172,False,False
0.10464115,0.05178926,0.12174216,0.014821154,0.005544126,0.58788306,174,False,False
0.11059344,0.057256397,0.12500443,0.015626108,0.0051038996,0.5223643,185,False,False
0.11653408,0.076747455,0.11244111,0.012643002,0.005063429,0.56672615,182,False,False
0.105158776,0.034281515,0.12419752,0.015425025,0.005049823,0.61386687,209,False,False
0.11499447,0.05502438,0.12328438,0.015199038,0.0052362247,0.48601836,219,False,False
0.109835885,0.06485368,0.122818604,0.01508441,0.0051433267,0.57874125,230,False,False
0.119396344,0.0638768,0.12617888,0.01592111,0.0050644963,0.6793271,264,False,False
0.123176225,0.06527458,0.13238268,0.017525172,0.005144498,0.5341544,260,False,False
0.12974119,0.07451489,0.13632907,0.018585615,0.0050805043,0.61460143,237,False,False
0.12355701,0.068762764,0.13179727,0.017370522,0.00521071,0.5459861,249,False,False
0.1082418,0.05367139,0.12164521,0.014797558,0.0050346744,0.5895464,247,False,False
0.11329113,0.05671134,0.12769537,0.016306108,0.005065081,0.5281474,237,False,False
0.109344736,0.056107186,0.11837424,0.0140124615,0.00500193,0.5059107,224,False,False
0.11272808,0.048878517,0.12742482,0.016237086,0.005007712,0.45481536,218,False,False
0.10352931,0.042476192,0.11766142,0.01384421,0.0050045005,0.5212752,228,False,False
0.11631589,0.06132993,0.13076885,0.01710049,0.0050043026,0.6532434,244,False,False
0.12207977,0.064047076,0.13469353,0.018142346,0.0051518544,0.6825384,253,False,False
0.12351218,0.070607536,0.13253565,0.017565697,0.0050093657,0.6448908,261,False,False
0.12399165,0.07237566,0.13306704,0.017706836,0.0050757127,0.6184929,255,False,False
0.110790886,0.05049913,0.12689088,0.016101295,0.005021218,0.527862,284,False,False
0.114245355,0.056663137,0.12742127,0.01623618,0.005129725,0.5926724,253,False,False
0.11734195,0.053805836,0.12756751,0.016273472,0.0050112153,0.551169,244,False,False
0.13907813,0.10045495,0.13612445,0.018529866,0.0050162724,0.6714726,237,False,False
0.13012236,0.07599859,0.12839289,0.016484736,0.005066513,0.5579312,248,False,False
0.12989882,0.075872466,0.14005752,0.019616108,0.005238261,0.6184563,234,False,False
0.11590762,0.05605891,0.12602316,0.015881838,0.005096388,0.5255545,230,False,False
0.104329005,0.061137814,0.111775085,0.01249367,0.0051102266,0.4662931,217,False,False
0.112371184,0.061429314,0.12208155,0.014903904,0.0050260373,0.5884907,218,False,False
0.11277657,0.04923589,0.1373051,0.018852688,0.0050792913,0.64483446,211,False,False
0.10320976,0.054134976,0.11586925,0.013425682,0.0050878283,0.51618147,184,False,False
0.104729794,0.045949172,0.12565094,0.01578816,0.0052366448,0.74916834,167,False,False
0.12592806,0.060839884,0.13985139,0.019558413,0.005037446,0.58679754,162,False,False
0.11422351,0.054227103,0.12775576,0.016321536,0.0050843493,0.65495956,179,False,False
0.09170445,0.03818159,0.11245124,0.012645282,0.005025154,0.58649415,184,False,False
0.093150705,0.043028865,0.1121386,0.012575066,0.005086068,0.54335624,176,False,False
0.106150605,0.05624379,0.11864292,0.014076143,0.005033081,0.5281896,164,False,False
0.09273156,0.051914446,0.102514066,0.010509134,0.0050603016,0.46848527,171,False,False
0.091316074,0.03630899,0.11219518,0.012587759,0.0053137746,0.58415985,205,False,False
0.09702547,0.05453728,0.10711028,0.011472612,0.0050240434,0.5255073,235,False,False
0.1104324,0.051845193,0.122804575,0.015080963,0.0052072713,0.5380625,229,False,False
0.115053415,0.06861994,0.121159784,0.014679693,0.0050032316,0.6096665,224,False,False
0.10983894,0.051155984,0.12153819,0.014771531,0.005172789,0.5055916,236,False,False
0.11203118,0.06464986,0.121347554,0.01472523,0.0050595114,0.5060422,226,False,False
0.11346311,0.05831166,0.12370917,0.015303959,0.005139552,0.51732004,227,False,False
0.10883306,0.049198836,0.11976447,0.014343528,0.0050476496,0.49759418,181,False,False
0.11912912,0.06755021,0.12531407,0.015703617,0.005105728,0.5131066,187,False,False
0.11905461,0.064583845,0.13072842,0.01708992,0.005075085,0.61305684,173,False,False
0.12544745,0.07377516,0.13078794,0.017105486,0.005182731,0.5396242,198,False,False
0.1286908,0.08250172,0.13337001,0.01778756,0.005005738,0.574619,197,False,False
0.12183784,0.0674516,0.13061994,0.01706157,0.005183592,0.72224617,231,False,False
0.10674763,0.06091267,0.11598088,0.013451564,0.0050213286,0.6079244,238,False,False
0.11015398,0.055340834,0.122726664,0.015061835,0.005137931,0.5759967,253,False,False
0.11517604,0.062484667,0.1312336,0.017222257,0.005085062,0.5726529,218,False,False
0.10394171,0.046376683,0.11574213,0.013396241,0.005035174,0.46102732,227,False,False
0.12844013,0.07109384,0.13212737,0.017457642,0.0050073336,0.6239673,187,False,True
0.11699075,0.061956197,0.1345763,0.018110782,0.0050189216,0.6212765,226,False,False
0.12455245,0.05499912,0.14088082,0.019847408,0.0050453288,0.5044869,238,False,False
0.13344865,0.07219022,0.14346878,0.020583292,0.0050973585,0.6201648,226,False,False
0.13711514,0.08701784,0.14382239,0.020684877,0.0050591095,0.70236546,227,False,False
0.13666987,0.07171968,0.14098834,0.019877711,0.005120023,0.6081549,225,False,False
0.13363133,0.079817444,0.1395445,0.01947267,0.0050914637,0.6227536,240,False,False
0.14243785,0.11232863,0.13382322,0.017908653,0.005033331,0.65848124,230,False,False
0.12659796,0.059850186,0.13666165,0.018676408,0.00507984,0.584748,245,False,False
0.12103524,0.059117436,0.13270845,0.017611532,0.0050188354,0.55947703,246,False,False
0.12031567,0.06919921,0.12689893,0.016103337,0.005189043,0.56714576,255,False,False
