mean_score,median_score,std_score,var_score,min_score,max_score,skew_score,kurtosis_score,mean_score_log,median_score_log,std_score_log,var_score_log,min_score_log,max_score_log,skew_score_log,kurtosis_score_log,transform_inlier_ratio,valid_count,has_artefact,has_non_csnp,dataset
0.0038345838,7.087328e-09,0.043257527,0.0018712138,0.0,0.99560606,17.17983268316545,332.3972108790347,-20.47285,-18.764957,10.882584,118.43063,-124.330025,-0.004403591,-1.4593733797816906,4.929994865005479,0.6323529411764706,68,False,False,EGT6_008_S_3
0.0038730775,2.1910358e-09,0.044094946,0.0019443642,0.0,0.99980736,16.791360924273874,315.46399709787704,-22.857323,-19.938892,15.582085,242.80136,-202.08885,-0.00019264221,-3.3840305496944523,21.09447821973863,0.6197183098591549,71,False,False,EGT6_008_S_3
0.004055617,4.929558e-09,0.04530722,0.0020527442,0.0,0.9976791,16.82114429512909,316.26686977238614,-20.32029,-19.128017,9.834889,96.72505,-105.87065,-0.0023236275,-0.8761853158378751,1.6575882047814456,0.8732394366197183,71,False,False,EGT6_008_S_3
0.004055614,1.3837218e-09,0.044183947,0.0019522213,4.888e-42,0.9986862,16.7259350072162,316.3291677009802,-22.2426,-20.398489,11.933503,142.4085,-95.12196,-0.00131464,-1.0103901195311713,1.56843079394337,0.75,64,False,False,EGT6_008_S_3
0.0038723703,2.3630926e-09,0.04397314,0.0019336371,8.13838e-40,0.99686205,17.286234900070657,334.4224512858923,-21.15535,-19.863295,10.465146,109.51928,-90.00681,-0.0031428337,-0.7055447106985491,0.68300961346237,0.8285714285714286,70,False,False,EGT6_008_S_3
0.0038769438,2.4857232e-09,0.04376978,0.0019157937,0.0,0.99794453,17.303707256937603,334.7654521723096,-21.396074,-19.812702,11.402906,130.02628,-134.1865,-0.0020575523,-1.3097654560943603,4.175562441234429,0.881578947368421,76,False,False,EGT6_008_S_3
0.0037463908,5.8743685e-09,0.040556386,0.0016448206,0.0,0.9996649,17.48111454949748,352.8367037131469,-21.77037,-18.952667,14.410268,207.6558,-265.76,-0.00033521652,-3.0795951197931832,21.39899007222409,0.75,52,False,False,EGT6_008_S_3
0.0037515978,1.3885415e-09,0.044420876,0.0019732143,0.0,0.99681216,17.517255100142968,339.2899035994779,-22.843943,-20.395012,13.611344,185.2687,-151.22633,-0.0031929016,-2.06218779063161,8.651695833234067,0.7857142857142857,84,False,False,EGT6_008_S_3
0.003675289,6.08156e-10,0.048743248,0.0023759042,0.0,0.9981288,17.321353076671453,319.05181425899616,-24.109037,-21.220589,14.038636,197.08331,-171.89758,-0.0018730164,-2.10840244959892,9.497994347178526,0.717741935483871,124,False,False,EGT6_008_S_3
0.0036731304,1.2882477e-09,0.0437634,0.0019152351,0.0,0.9958482,17.576225167260343,343.19850989471644,-22.553627,-20.469982,12.28777,150.9893,-143.93727,-0.004160404,-1.437108205977032,4.360069575220995,0.4883720930232558,86,False,False,EGT6_008_S_3
0.0038602885,2.6367886e-09,0.043002035,0.0018491752,1e-45,0.99858624,17.29642766477212,339.05181194538073,-21.57281,-19.753704,11.539719,133.16512,-103.407555,-0.0014147758,-0.9894153617891038,1.5577249014082986,0.532258064516129,62,False,False,EGT6_008_S_3
0.004055765,2.7112945e-09,0.045817595,0.002099252,0.0,0.9967675,16.7985068867034,313.5647133886637,-21.168661,-19.72584,11.030311,121.66776,-136.96722,-0.0032377243,-1.6290838029941594,8.104662460828918,0.84,75,False,False,EGT6_008_S_3
0.0042988756,1.6293471e-09,0.052345727,0.002740075,0.0,0.9994285,15.731355677391052,263.8655242967106,-22.240885,-20.235086,11.710399,137.13344,-160.68678,-0.00057172775,-1.697236423898795,6.886828716696739,0.7789473684210526,95,False,False,EGT6_008_S_3
0.0048174495,5.601202e-10,0.051599838,0.0026625434,0.0,0.9984414,14.75227913807259,238.8193259402151,-23.67152,-21.30287,13.350314,178.2309,-135.42426,-0.0015597343,-1.5295447868344032,4.628848858410145,0.5285714285714286,70,False,False,EGT6_008_S_3
0.0047066137,3.953355e-09,0.053692076,0.002882839,7e-45,0.99470925,14.952279235897098,239.1717781046629,-21.040068,-19.348701,10.651022,113.44426,-101.600266,-0.0053048134,-1.1627968781373166,2.458243146524798,0.7160493827160493,81,False,False,EGT6_008_S_3
0.0048190625,2.1078383e-09,0.047156382,0.0022237245,0.0,0.9983054,14.905173273430975,253.07704264725493,-21.490423,-19.977604,11.202587,125.497955,-110.21103,-0.0016961098,-1.003856229836735,2.126070288578096,0.4909090909090909,55,False,False,EGT6_008_S_3
0.0044876486,8.658759e-09,0.04629857,0.0021435576,0.0,0.99642015,15.628139083260097,275.8411631065801,-20.168364,-18.564693,10.45802,109.370186,-104.773224,-0.0035862923,-1.0904778818037768,2.3139090799556667,0.5636363636363636,55,False,False,EGT6_008_S_3
0.0044442373,2.1846511e-09,0.041732475,0.0017415995,8.43184e-40,0.99804354,15.075173698338434,270.25439768971887,-22.632837,-19.94181,13.243192,175.38213,-89.97139,-0.0019583702,-0.9868346497026924,0.8936441336277228,0.7692307692307693,26,False,False,EGT6_008_S_3
0.0049183303,5.709618e-08,0.045274526,0.0020497828,0.0,0.9945968,14.970067327228662,259.20417039291016,-19.38046,-16.678528,12.569438,157.99077,-118.667786,-0.005417824,-1.9267992641074447,5.881480029330657,0.6176470588235294,34,False,False,EGT6_008_S_3
0.00463383,1.0456043e-09,0.045830652,0.0021004488,0.0,0.99624103,15.295686000712903,267.33153474813844,-23.845005,-20.67867,15.150413,229.53499,-126.3185,-0.0037660599,-1.5989246334005929,4.5101149279773125,0.5681818181818182,44,False,False,EGT6_008_S_3
0.004624447,3.5830274e-09,0.03885312,0.0015095648,5.8953675e-36,0.9815289,13.548233845508516,222.617843076214,-20.599012,-19.447058,10.7406645,115.36188,-81.1189,-0.018643856,-0.6933259569116282,0.6193801056912553,0.3571428571428571,14,False,False,EGT6_008_S_3
0.00479822,2.2721578e-08,0.04436443,0.0019682026,7.290000000000001e-43,0.9960159,15.263555893218852,272.9384716598496,-18.97284,-17.59995,10.372104,107.580536,-97.02432,-0.0039920807,-1.468220567742459,4.9617275783006205,0.3783783783783784,37,False,False,EGT6_008_S_3
0.0048628873,2.4781444e-09,0.05190489,0.0026941176,0.0,0.9988658,15.128960098034002,249.55006460836705,-22.240562,-19.815756,12.996684,168.9138,-135.59436,-0.0011348724,-1.7209225467308458,5.846265800008922,0.6,70,False,False,EGT6_008_S_3
0.0044684005,4.0507118e-09,0.0437223,0.0019116398,3.018e-42,0.99563456,15.992899474867569,298.6276273947197,-20.763159,-19.324373,10.981484,120.592995,-95.60402,-0.004374981,-0.8809130139481611,1.2116770647266897,0.6444444444444445,45,False,False,EGT6_008_S_3
0.0043599783,9.686744e-10,0.052973256,0.002806166,0.0,0.9992211,15.65972121579073,260.32212394140174,-23.513895,-20.755093,13.73079,188.53459,-168.62086,-0.0007791519,-2.11163564172793,8.841796712346325,0.7475728155339806,103,False,False,EGT6_008_S_3
