mean_score,median_score,std_score,var_score,min_score,max_score,valid_count,transform_inlier_ratio,has_artefact,has_non_csnp
0.00425613,1.5205923e-09,0.046289194,0.0021426897,0.0,0.99896634,69,0.6521739130434783,False,False
0.004256739,9.1204094e-10,0.039486542,0.0015591871,9.980000000000001e-43,0.99925125,29,0.6551724137931034,False,False
0.004202577,2.3846598e-08,0.03988932,0.001591158,0.0,0.9987776,34,0.4705882352941176,False,False
0.004248646,1.8556417e-08,0.04392231,0.001929169,0.0,0.99916446,46,0.6739130434782609,False,False
0.00412374,3.6041246e-09,0.045815773,0.0020990851,0.0,0.9973671,60,0.7333333333333333,False,False
0.0037623637,1.9205468e-09,0.038142685,0.0014548644,7.061017e-39,0.99780506,44,0.7272727272727273,False,False
0.0036496932,5.107964e-10,0.040954918,0.0016773053,7.274000000000001e-42,0.9980678,62,0.5806451612903226,False,False
0.003753658,2.1046425e-09,0.04123973,0.0017007154,0.0,0.9985215,61,0.6885245901639344,False,False
0.0038807718,1.895878e-09,0.0385312,0.0014846534,0.0,0.9997335,42,0.6904761904761905,False,False
0.0038700786,1.3243375e-08,0.041914497,0.001756825,0.0,0.9973324,49,0.4285714285714285,False,False
0.004498291,1.4618424e-08,0.04466238,0.001994728,1.0854294e-34,0.9977214,46,0.3043478260869565,False,False
0.0046413643,2.5972808e-09,0.049408756,0.002441225,0.0,0.9978142,65,0.5846153846153846,False,False
0.00392576,1.1611795e-09,0.042685647,0.0018220644,0.0,0.997397,53,0.6037735849056604,False,False
0.0035893752,1.4884261e-08,0.038377967,0.0014728683,0.0,0.9945888,43,0.5348837209302325,False,False
0.0033074452,1.3611705e-09,0.042181715,0.0017792973,0.0,0.9980121,89,0.7640449438202247,False,False
0.0031530228,4.1068704e-10,0.036216266,0.001311618,1.7e-44,0.9994208,52,0.6538461538461539,False,False
0.0029974515,5.4287552e-09,0.03498509,0.0012239567,9.420000000000001e-43,0.9947713,54,0.5,False,False
0.0032817035,1.756624e-09,0.039175574,0.0015347255,0.0,0.9990368,64,0.5625,False,False
0.0036774161,1.0860143e-10,0.05011219,0.002511232,0.0,0.9995285,137,0.5328467153284672,False,False
0.0032583936,8.832385e-07,0.03081025,0.0009492715,0.0,0.9872922,11,0.1818181818181818,False,False
0.0047414745,3.25459e-09,0.046560872,0.002167915,0.0,0.99828297,38,0.6052631578947368,False,False
0.004349109,6.9434103e-09,0.042939354,0.0018437881,3e-45,0.9970195,39,0.5128205128205128,False,False
0.0037344575,1.6201387e-09,0.038432457,0.0014770537,0.0,0.9974868,36,0.8055555555555556,False,False
0.0034015817,3.635649e-10,0.046555363,0.0021674018,0.0,0.99767387,114,0.5350877192982456,False,False
0.0030461377,2.440675e-10,0.039783675,0.0015827409,0.0,0.99804217,100,0.66,False,False
0.0029425519,6.7925304e-10,0.03909456,0.0015283845,7.33e-43,0.99846154,103,0.4271844660194174,False,False
0.0030113293,9.779593e-10,0.034590013,0.0011964691,0.0,0.9992174,67,0.746268656716418,False,False
0.0024194152,5.2785015e-07,0.0256075,0.00065574405,0.0,0.9740563,17,0.1176470588235294,True,False
0.0030051034,9.793837e-08,0.031286012,0.0009788147,0.0,0.9967794,33,0.2727272727272727,True,False
0.0038817183,7.040961e-10,0.04482729,0.0020094858,0.0,0.99807304,77,0.5324675324675324,False,False
0.003601129,1.025089e-09,0.036468443,0.0013299474,0.0,0.9986795,39,0.717948717948718,False,False
0.0034522351,5.757628e-09,0.037490804,0.0014055604,0.0,0.9969044,44,0.6818181818181818,False,False
0.0035590488,1.9680084e-09,0.04448085,0.001978546,6.1200000000000006e-43,0.9971664,95,0.3789473684210526,False,False
0.0037739847,3.0161413e-09,0.042275358,0.001787206,0.0,0.9992135,71,0.5915492957746479,False,False
0.0038268715,6.5155303e-09,0.043122772,0.0018595734,0.0,0.99671906,63,0.9047619047619048,False,False
0.004004039,6.742217e-10,0.044524107,0.001982396,0.0,0.99741316,71,0.676056338028169,False,False
0.003884598,8.0194695e-09,0.040375102,0.001630149,0.0,0.99849576,40,0.575,False,False
0.004207565,2.0113209e-09,0.048436776,0.0023461212,0.0,0.998342,78,0.7692307692307693,False,False
0.0044318694,2.2628623e-09,0.0445045,0.0019806505,0.0,0.9927286,46,0.7608695652173914,False,False
0.00450442,6.881124e-10,0.041888136,0.0017546159,6e-45,0.9978499,31,0.4516129032258064,False,False
0.0043511856,4.438382e-09,0.050102998,0.0025103104,5.7e-44,0.996355,78,0.1794871794871795,False,False
0.004197587,1.7444972e-09,0.044256885,0.0019586717,0.0,0.99762195,55,0.6545454545454545,False,False
0.004252337,9.076127e-09,0.04077056,0.0016622385,0.0,0.9960144,38,0.5789473684210527,False,False
0.004704455,1.7471185e-08,0.040956788,0.0016774584,6.301878e-36,0.9883845,20,0.6,False,False
0.0047501824,9.594313e-09,0.052284624,0.002733682,0.0,0.9962159,69,0.7536231884057971,False,False
0.0043905363,6.2575163e-09,0.04384155,0.0019220815,0.0,0.99898344,42,0.6904761904761905,False,False
