,index,mean_score,median_score,std_score,var_score,min_score,max_score,valid_count,transform_inlier_ratio
262,262,0.0042281756,4.6069792e-10,0.053031415,0.0028123308,0.0,0.99865526,115,0.5391304347826087
263,263,0.004281215,1.6092132e-09,0.050637547,0.002564161,0.0,0.9993288,91,0.4725274725274725
264,264,0.0046316497,8.5550467e-10,0.048066,0.0023103405,0.0,0.998411,65,0.6307692307692307
265,265,0.0046421783,1.5101946e-09,0.047841173,0.0022887778,0.0,0.9991458,55,0.6727272727272727
266,266,0.004648521,1.882865e-09,0.048173558,0.0023206917,0.0,0.99734616,58,0.7413793103448276
267,267,0.0045392057,2.3270853e-10,0.05703926,0.0032534772,0.0,0.9978479,115,0.782608695652174
268,268,0.004576895,5.305754e-09,0.047424275,0.0022490618,0.0,0.9978799,61,0.8032786885245902
269,269,0.0048771068,2.9756537e-09,0.053737193,0.002887686,1.38059e-40,0.99848384,79,0.43037974683544306
270,270,0.0051189754,7.122464e-10,0.055064943,0.003032148,0.0,0.9994489,72,0.7222222222222222
271,271,0.0053841183,7.016842e-10,0.055500694,0.003080327,0.0,0.99909586,70,0.7857142857142857
272,272,0.005349574,7.186617e-09,0.05220115,0.0027249602,2.05e-43,0.9974465,51,0.45098039215686275
273,273,0.005425827,8.758858e-10,0.053269885,0.0028376805,0.0,0.9995019,55,0.6727272727272727
274,274,0.0056480346,1.2475344e-10,0.054683574,0.002990293,1.5e-44,0.9984763,56,0.4642857142857143
275,275,0.005815872,6.0878563e-10,0.052746486,0.0027821916,1.176e-42,0.9983962,38,0.6052631578947368
276,276,0.006466085,1.0384592e-09,0.05576681,0.003109937,0.0,0.9986034,40,0.6
277,277,0.006393399,2.8000426e-09,0.059907105,0.0035888613,0.0,0.9987467,57,0.631578947368421
278,278,0.0060062585,1.022219e-09,0.05786227,0.0033480425,0.0,0.99948555,55,0.5454545454545454
279,279,0.0060715545,5.722406e-10,0.0607949,0.00369602,0.0,0.99956423,65,0.49230769230769234
280,280,0.0060400474,4.0285275e-10,0.057957165,0.003359033,0.0,0.99822396,56,0.6071428571428571
281,281,0.0056052106,1.0371726e-09,0.05282712,0.0027907046,0.0,0.9983539,53,0.49056603773584906
282,282,0.005261214,1.3884044e-08,0.053392347,0.0028507428,0.0,0.9972177,54,0.5370370370370371
283,283,0.005596118,9.606705e-10,0.057029773,0.003252395,0.0,0.9997883,66,0.5454545454545454
284,284,0.005954076,5.654675e-08,0.050069146,0.0025069192,5.396148e-35,0.9979222,30,0.5
285,285,0.00641966,1.47292285e-08,0.06236261,0.0038890953,0.0,0.99882287,59,0.6779661016949152
286,286,0.0063449373,3.9885212e-10,0.06037369,0.0036449826,0.0,0.99773663,54,0.5740740740740741
287,287,0.005379646,1.03001785e-08,0.05284446,0.002792537,0.0,0.9936417,53,0.5094339622641509
288,288,0.0051021143,7.193827e-10,0.05696313,0.0032447982,0.0,0.9998608,84,0.6547619047619048
289,289,0.0056285798,2.0404936e-08,0.050545223,0.0025548195,1.5665874e-35,0.99843,32,0.5
290,290,0.005751983,6.348655e-09,0.05302814,0.0028119837,0.0,0.9991349,48,0.5625
291,291,0.005687307,2.322669e-08,0.05809686,0.0033752453,0.0,0.991499,63,0.49206349206349204
292,292,0.005463814,3.0711802e-09,0.052302536,0.0027355552,0.0,0.9970784,49,0.40816326530612246
293,293,0.004995096,7.3835427e-09,0.04646472,0.00215897,1.2456466e-36,0.99810773,42,0.5
294,294,0.005168202,7.31568e-09,0.05217205,0.002721923,0.0,0.9978588,62,0.2903225806451613
295,295,0.004836106,6.4949346e-10,0.055061698,0.0030317905,0.0,0.9979559,81,0.43209876543209874
296,296,0.0046385443,9.5719e-10,0.053994454,0.002915401,0.0,0.9992892,94,0.2553191489361702
297,297,0.0045754495,1.514906e-08,0.043724786,0.0019118568,1.42385e-40,0.9964601,39,0.358974358974359
298,298,0.00475441,8.8126584e-10,0.05170136,0.0026730306,0.0,0.999773,71,0.352112676056338
299,299,0.004727876,1.1609933e-09,0.049263094,0.0024268522,0.0,0.99874103,62,0.3387096774193548
300,300,0.003818758,2.1683704e-07,0.037118476,0.0013777813,0.0,0.9774072,18,0.2222222222222222
301,301,0.004725302,1.1987533e-08,0.04860801,0.0023627384,0.0,0.9982092,48,0.25
302,302,0.0050634854,2.1365963e-08,0.04952157,0.0024523858,0.0,0.9972581,46,0.5217391304347826
303,303,0.005443772,2.7295175e-09,0.05249405,0.0027556252,0.0,0.9982277,55,0.5636363636363636
304,304,0.0050291056,1.2812423e-08,0.048299573,0.0023328487,4.0876498e-38,0.9960891,40,0.7
305,305,0.0040381365,2.959975e-07,0.032564327,0.0010604353,0.0,0.9800763,7,0.2857142857142857
306,306,0.004669843,4.067271e-10,0.055150293,0.0030415547,0.0,0.9988181,89,0.2696629213483146
307,307,0.004780351,1.016369e-09,0.057244115,0.0032768887,0.0,0.99788374,101,0.4752475247524752
308,308,0.0043421383,2.8569709e-09,0.04833268,0.002336048,0.0,0.99804074,68,0.75
309,309,0.00403315,5.3031222e-08,0.039211802,0.0015375655,0.0,0.9982611,27,0.2222222222222222
310,310,0.0046864403,2.117371e-08,0.04017659,0.0016141584,2.306745e-39,0.9960728,27,0.25925925925925924
311,311,0.0048581325,2.2470578e-10,0.046896115,0.0021992456,0.0,0.9990296,50,0.6
312,312,0.00490987,9.532812e-10,0.049066126,0.0024074847,0.0,0.99731994,58,0.5344827586206896
313,313,0.0050615994,6.314186e-10,0.049910363,0.0024910443,0.0,0.99673665,50,0.8
314,314,0.004947548,3.5623189e-09,0.047730427,0.0022781938,0.0,0.9977966,48,0.6875
315,315,0.004751113,5.6024434e-09,0.043741908,0.0019133544,1.4687e-41,0.9984663,37,0.5135135135135135
316,316,0.004502207,1.3117218e-09,0.042826537,0.0018341122,0.0,0.9984677,40,0.55
317,317,0.004453558,1.9947288e-09,0.05222197,0.002727134,0.0,0.99775666,90,0.6111111111111112
318,318,0.0045330576,2.0179485e-08,0.04614337,0.0021292109,0.0,0.9918178,53,0.6037735849056604
319,319,0.0047495635,8.7319607e-10,0.045298666,0.002051969,0.0,0.9972177,41,0.4878048780487805
320,320,0.0047528506,8.5782326e-10,0.053156566,0.0028256206,0.0,0.9983129,80,0.4625
321,321,0.0044842963,8.321862e-09,0.046402838,0.0021532234,4.15e-43,0.99584687,58,0.603448275862069
322,322,0.004271349,4.364592e-10,0.053473856,0.0028594534,0.0,0.9989277,107,0.4672897196261682
323,323,0.004392967,6.032799e-09,0.041446276,0.0017177939,0.0,0.9966511,39,0.4358974358974359
324,324,0.0045209527,1.9106947e-09,0.050231848,0.0025232385,0.0,0.9989811,72,0.5277777777777778
325,325,0.004500978,1.3858804e-08,0.047453687,0.0022518525,0.0,0.9973703,58,0.603448275862069
326,326,0.004933828,1.1208703e-09,0.056098774,0.0031470726,0.0,0.9992154,92,0.8152173913043478
327,327,0.0047933906,1.3117942e-09,0.05307063,0.0028164918,0.0,0.99768096,81,0.5802469135802469
328,328,0.0047202175,8.623481e-09,0.046825632,0.00219264,1.323e-42,0.9981963,54,0.6296296296296297
329,329,0.004831672,1.8333175e-09,0.049604714,0.0024606276,0.0,0.99623066,51,0.47058823529411764
330,330,0.0051153083,1.9718638e-09,0.055491507,0.0030793075,0.0,0.99811924,74,0.3783783783783784
331,331,0.0049482603,1.1116423e-08,0.047901057,0.0022945113,0.0,0.99624103,46,0.5
332,332,0.005248986,2.2689616e-08,0.043814547,0.0019197145,1.6412967e-31,0.9934308,27,0.4444444444444444
333,333,0.005197899,6.389497e-09,0.05158913,0.0026614384,0.0,0.9950019,50,0.46
334,334,0.005021914,1.9145365e-09,0.05274869,0.0027824244,0.0,0.99853057,64,0.59375
335,335,0.005050771,7.442808e-09,0.04917814,0.0024184894,0.0,0.99836004,47,0.5957446808510638
336,336,0.0054827644,1.2252448e-08,0.05667989,0.00321261,0.0,0.99851286,68,0.6176470588235294
337,337,0.005869365,5.0685447e-09,0.06257877,0.003916102,1.3681e-41,0.9963697,77,0.6233766233766234
338,338,0.0058304034,3.5142014e-09,0.058466185,0.0034182947,0.0,0.9986934,61,0.639344262295082
339,339,0.0053380877,2.649368e-08,0.05304453,0.0028137222,0.0,0.9966991,57,0.5087719298245614
340,340,0.0046369424,3.575813e-08,0.051191244,0.0026205436,0.0,0.99306047,68,0.6176470588235294
341,341,0.004789632,1.1930524e-07,0.041137435,0.0016922886,5.7395763e-33,0.98920447,23,0.30434782608695654
342,342,0.005111128,4.0572146e-09,0.049376007,0.00243799,0.0,0.99811924,36,0.4444444444444444
343,343,0.0048861373,5.324626e-09,0.049516346,0.0024518687,0.0,0.9981345,49,0.5102040816326531
344,344,0.004743734,2.7929032e-09,0.054614842,0.002982781,0.0,0.9988301,85,0.4823529411764706
345,345,0.0048366413,8.597537e-10,0.054374073,0.0029565399,0.0,0.9994937,87,0.6781609195402298
346,346,0.004826176,1.5892304e-10,0.057169806,0.003268387,0.0,0.9996153,102,0.35294117647058826
347,347,0.0046666493,6.804938e-09,0.052027345,0.0027068446,0.0,0.9978969,82,0.6219512195121951
348,348,0.004888219,1.3602038e-09,0.05474627,0.002997154,0.0,0.999661,77,0.5584415584415584
349,349,0.005111652,1.1190215e-09,0.05825734,0.0033939178,0.0,0.9988439,86,0.6162790697674418
350,350,0.0051096403,1.44258925e-08,0.050252385,0.002525302,0.0,0.99805826,44,0.4090909090909091
351,351,0.004795549,3.567502e-08,0.04429227,0.0019618054,3.7606537e-37,0.99360615,31,0.22580645161290322
352,352,0.0048743044,7.6062765e-09,0.044080496,0.0019430901,1e-45,0.9970699,33,0.18181818181818182
353,353,0.0050389827,1.5058276e-08,0.047817755,0.0022865378,0.0,0.9977842,46,0.30434782608695654
354,354,0.005212694,1.4594193e-09,0.060575858,0.0036694347,0.0,0.99994904,93,0.5483870967741935
355,355,0.0051237755,2.613561e-09,0.054392923,0.0029585902,0.0,0.99777853,71,0.2676056338028169
356,356,0.004811375,3.977254e-09,0.048074197,0.0023111284,0.0,0.9993789,49,0.3877551020408163
357,357,0.005009466,3.996028e-09,0.05311573,0.0028212809,0.0,0.99816495,62,0.5483870967741935
358,358,0.005352587,2.8207472e-09,0.052286096,0.0027338357,0.0,0.9985401,49,0.40816326530612246
359,359,0.0051149423,3.3568708e-09,0.05379431,0.0028938279,0.0,0.9990434,61,0.47540983606557374
360,360,0.00535559,7.05469e-09,0.05251903,0.0027582487,0.0,0.9966064,45,0.2222222222222222
361,361,0.005049502,1.6707473e-08,0.049904276,0.002490437,0.0,0.9973975,48,0.14583333333333334
362,362,0.005131828,1.2034371e-09,0.052331302,0.0027385652,8.667e-42,0.99858665,53,0.32075471698113206
363,363,0.0046334425,5.6569376e-09,0.049893077,0.002489319,0.0,0.9996844,61,0.4918032786885246
364,364,0.0046473052,7.1722805e-09,0.052590787,0.002765791,4.912e-42,0.9962886,83,0.5662650602409639
365,365,0.0046695564,2.4766842e-09,0.043833163,0.0019213461,0.0,0.9963004,37,0.4864864864864865
366,366,0.004644891,1.5136058e-09,0.053832185,0.0028979043,0.0,0.9966302,89,0.5842696629213483
367,367,0.0044999872,4.4616595e-09,0.05143401,0.0026454574,0.0,0.9955225,85,0.4823529411764706
368,368,0.0044534495,1.9169786e-09,0.051900428,0.0026936545,0.0,0.9983197,86,0.8488372093023255
369,369,0.0044793366,5.776909e-10,0.054553144,0.0029760455,0.0,0.99931216,99,0.3939393939393939
370,370,0.0045448574,6.4541936e-09,0.04802571,0.0023064688,0.0,0.9987629,54,0.7592592592592593
371,371,0.004799626,1.5268939e-10,0.04781601,0.0022863706,0.0,0.99911064,52,0.6538461538461539
372,372,0.004628348,1.7012183e-09,0.052918285,0.002800345,0.0,0.9995228,79,0.7341772151898734
373,373,0.0046740198,2.1286128e-09,0.0546736,0.0029892025,0.0,0.996942,95,0.5894736842105263
374,374,0.004674316,2.2510144e-10,0.04857428,0.0023594606,0.0,0.9993817,58,0.603448275862069
375,375,0.004647645,4.837553e-10,0.04736232,0.0022431894,0.0,0.9978974,58,0.41379310344827586
376,376,0.0047410824,1.4257627e-09,0.04879202,0.0023806612,0.0,0.9983006,58,0.6379310344827587
377,377,0.0046763695,1.0392364e-10,0.057008523,0.0032499717,0.0,0.99914014,104,0.2692307692307692
378,378,0.0046835365,9.929576e-10,0.050346877,0.0025348081,0.0,0.999286,71,0.39436619718309857
379,379,0.0045899944,2.208869e-09,0.044896755,0.0020157185,0.0,0.9962429,42,0.6666666666666666
380,380,0.0046745506,3.2233274e-09,0.05206265,0.0027105194,0.0,0.9997663,78,0.5769230769230769
381,381,0.0048097377,2.8620841e-09,0.04772317,0.002277501,0.0,0.99810207,48,0.5833333333333334
382,382,0.004801218,1.623481e-09,0.054108545,0.0029277347,0.0,0.99892867,87,0.3793103448275862
383,383,0.004569851,2.9224456e-10,0.047349304,0.0022419565,0.0,0.997887,52,0.75
384,384,0.004440375,1.6787485e-09,0.04491645,0.0020174875,0.0,0.9984425,51,0.6470588235294118
385,385,0.0044016875,2.0080617e-09,0.042272583,0.0017869712,0.0,0.99907106,36,0.4722222222222222
386,386,0.0044301255,1.2449761e-09,0.05037302,0.0025374412,0.0,0.99952143,73,0.410958904109589
387,387,0.004455183,5.8675015e-10,0.050017375,0.002501738,0.0,0.9985891,78,0.3974358974358974
388,388,0.004439816,2.139807e-09,0.04832692,0.0023354914,0.0,0.99907583,61,0.639344262295082
389,389,0.004466506,1.6534793e-08,0.049864326,0.002486451,0.0,0.998771,70,0.5285714285714286
390,390,0.0043486417,7.1951717e-10,0.052979466,0.002806824,0.0,0.9987738,101,0.46534653465346537
391,391,0.004313013,1.3921587e-09,0.052793283,0.002787131,0.0,0.99930507,100,0.42
392,392,0.0044611096,3.1611818e-09,0.05239494,0.00274523,0.0,0.9990577,88,0.7045454545454546
393,393,0.0046492857,5.4199756e-09,0.046273783,0.0021412629,0.0,0.9992649,51,0.6862745098039216
394,394,0.0044072256,4.045284e-09,0.049543615,0.0024545698,0.0,0.99827915,73,0.3561643835616438
395,395,0.00438036,2.0735214e-09,0.04854379,0.0023564994,0.0,0.9986348,75,0.6266666666666667
396,396,0.004210813,4.6776614e-09,0.049870085,0.0024870255,0.0,0.9974569,90,0.5777777777777777
397,397,0.0043567093,5.259073e-10,0.04509777,0.0020338087,0.0,0.9988224,55,0.6909090909090909
398,398,0.004567665,7.525712e-10,0.04550959,0.0020711229,0.0,0.99630564,53,0.6981132075471698
399,399,0.004456501,4.4324473e-09,0.049080778,0.0024089226,0.0,0.999042,62,0.5967741935483871
400,400,0.0042687138,6.857907e-10,0.042704415,0.0018236671,7.21213e-40,0.9957219,42,0.5714285714285714
401,401,0.0042490875,7.5237533e-10,0.053708255,0.0028845766,0.0,0.99955237,114,0.6491228070175439
402,402,0.0044018943,8.630642e-10,0.055430464,0.0030725363,0.0,0.9989377,109,0.8348623853211009
403,403,0.0042300746,3.1618788e-09,0.04950441,0.0024506866,1e-45,0.99674517,84,0.7380952380952381
404,404,0.0040713088,3.7728548e-10,0.048904244,0.002391625,0.0,0.9983301,86,0.8255813953488372
405,405,0.0042493385,4.4302306e-10,0.054038998,0.0029202132,0.0,0.9996776,116,0.7068965517241379
406,406,0.004532147,2.4447782e-09,0.051703684,0.0026732709,0.0,0.99905014,81,0.6296296296296297
407,407,0.0042276965,2.3753866e-09,0.04860062,0.0023620205,0.0,0.99759203,71,0.647887323943662
408,408,0.004165196,8.181956e-10,0.046028867,0.0021186566,0.0,0.998891,67,0.5074626865671642
409,409,0.004659821,6.0185235e-09,0.05046716,0.0025469342,0.0,0.9984087,70,0.6714285714285714
410,410,0.004422314,1.1286961e-08,0.04439632,0.001971033,3.2e-44,0.9970955,46,0.6086956521739131
411,411,0.004414493,2.7198226e-09,0.04865031,0.0023668525,0.0,0.9993326,68,0.36764705882352944
412,412,0.0046330895,2.7219478e-09,0.051465135,0.0026486602,0.0,0.9988467,77,0.6363636363636364
413,413,0.004963362,2.2160736e-10,0.048524138,0.002354592,0.0,0.999094,49,0.6326530612244898
414,414,0.0053131212,9.967145e-10,0.05418175,0.002935662,0.0,0.99857956,56,0.5178571428571429
415,415,0.005679563,6.4898455e-09,0.055963647,0.0031319298,0.0,0.99722296,61,0.7049180327868853
416,416,0.005344168,1.1799401e-09,0.049793806,0.002479423,8.325e-42,0.99775326,42,0.5476190476190477
417,417,0.005169176,8.062677e-10,0.05308395,0.0028179057,0.0,0.99931926,54,0.6851851851851852
418,418,0.005852477,8.101335e-09,0.05284637,0.0027927388,1.42e-43,0.9984634,38,0.47368421052631576
419,419,0.0052833282,2.4061125e-10,0.04972971,0.0024730437,8e-45,0.99769706,42,0.7380952380952381
420,420,0.0051132916,1.6136853e-09,0.055813283,0.0031151227,0.0,0.9999147,70,0.44285714285714284
421,421,0.0054430543,1.1166782e-09,0.051810335,0.002684311,1.803e-42,0.9984148,43,0.6744186046511628
422,422,0.005447547,6.9409434e-10,0.04976985,0.0024770377,0.0,0.995272,37,0.5135135135135135
423,423,0.005475872,4.6883497e-09,0.053813927,0.0028959387,0.0,0.999204,56,0.48214285714285715
424,424,0.0052928515,1.9376603e-09,0.05120837,0.0026222973,0.0,0.99844384,47,0.46808510638297873
425,425,0.005483915,1.246838e-09,0.05134579,0.0026363903,3.1941937e-38,0.99941605,37,0.5945945945945946
426,426,0.005667715,3.1465428e-09,0.052856456,0.002793805,0.0,0.99709165,43,0.4418604651162791
427,427,0.005561599,3.385639e-09,0.05319463,0.0028296688,0.0,0.99949604,52,0.5576923076923077
428,428,0.0055941003,1.4698575e-09,0.048341587,0.002336909,0.0,0.9982377,27,0.5555555555555556
429,429,0.005134121,2.3691054e-08,0.04659408,0.0021710084,7e-45,0.995956,34,0.6176470588235294
430,430,0.0046544657,3.463356e-08,0.042042673,0.0017675865,0.0,0.99626803,24,0.20833333333333334
431,431,0.004613398,2.706119e-08,0.04756751,0.002262668,0.0,0.9992054,47,0.19148936170212766
432,432,0.0054242164,6.6669257e-09,0.04851713,0.002353912,0.0,0.99424875,38,0.6842105263157895
433,433,0.005497823,8.714246e-09,0.048157252,0.002319121,0.0,0.9981159,29,0.5172413793103449
434,434,0.0048867343,6.190911e-09,0.048899636,0.0023911742,0.0,0.9967804,54,0.6296296296296297
435,435,0.004763134,3.5641472e-09,0.043775626,0.0019163055,0.0,0.9984477,36,0.6388888888888888
436,436,0.00461147,2.2496838e-09,0.046693984,0.0021803281,0.0,0.9989348,49,0.5102040816326531
437,437,0.0043287226,4.134562e-09,0.04901195,0.0024021713,0.0,0.9992536,69,0.5362318840579711
438,438,0.004603955,2.8369207e-09,0.048765384,0.0023780626,0.0,0.99858284,62,0.43548387096774194
439,439,0.004969544,2.1595719e-09,0.056404077,0.00318142,0.0,0.9981168,88,0.36363636363636365
440,440,0.004950169,1.2304202e-09,0.052527625,0.0027591514,0.0,0.9987243,64,0.453125
441,441,0.005113663,5.610972e-09,0.04751033,0.0022572314,0.0,0.99673146,42,0.35714285714285715
442,442,0.005311358,3.0448226e-09,0.055285897,0.0030565304,0.0,0.9981235,65,0.6153846153846154
443,443,0.005346069,7.0322144e-09,0.049640685,0.0024641978,3.24e-43,0.9966767,41,0.5365853658536586
444,444,0.005287152,3.3105874e-09,0.047984146,0.002302478,0.0,0.9942796,37,0.4594594594594595
445,445,0.005119958,2.4382056e-09,0.051892634,0.0026928457,0.0,0.99751264,53,0.5283018867924528
446,446,0.0048188632,3.115861e-09,0.049072243,0.002408085,0.0,0.99823296,56,0.5
447,447,0.004692417,2.5165885e-09,0.05089409,0.0025902083,0.0,0.9979564,70,0.32857142857142857
448,448,0.00487107,2.1336024e-09,0.053679306,0.002881468,0.0,0.99944645,72,0.3194444444444444
449,449,0.004669039,3.6921213e-09,0.047035262,0.002212316,0.0,0.9922548,52,0.5384615384615384
450,450,0.0046973554,1.0591574e-09,0.05695024,0.00324333,0.0,0.99830335,101,0.3564356435643564
451,451,0.00496509,4.5807695e-09,0.051782478,0.0026814248,0.0,0.9970832,61,0.4918032786885246
452,452,0.0047293003,3.892739e-09,0.054017678,0.0029179095,0.0,0.99857914,84,0.5238095238095238
453,453,0.004834263,6.909282e-10,0.056350168,0.0031753415,0.0,0.99884284,88,0.3522727272727273
454,454,0.0048395065,2.9923957e-09,0.049994685,0.0024994684,0.0,0.9993365,54,0.6111111111111112
455,455,0.0054183514,9.6279225e-09,0.051285814,0.002630235,0.0,0.99776036,43,0.3023255813953488
456,456,0.0050493246,1.3842951e-09,0.050358053,0.0025359336,0.0,0.99762905,56,0.42857142857142855
457,457,0.0048957323,2.887316e-10,0.057774644,0.0033379095,0.0,0.99920875,94,0.5319148936170213
458,458,0.0049230787,2.2169413e-09,0.052981704,0.002807061,0.0,0.9996515,65,0.4
459,459,0.0053029777,5.272151e-09,0.049520735,0.0024523032,2.4178e-41,0.9972981,45,0.35555555555555557
460,460,0.0049568214,2.0808588e-09,0.047116466,0.0022199613,0.0,0.99910927,43,0.8372093023255814
461,461,0.004837994,2.8275826e-09,0.05306118,0.002815489,0.0,0.9993503,70,0.5571428571428572
462,462,0.004978873,2.2428304e-09,0.05702635,0.0032520045,0.0,0.99802446,91,0.5494505494505495
463,463,0.0049882485,1.72878e-09,0.055413276,0.0030706313,0.0,0.99764806,76,0.42105263157894735
464,464,0.0042591877,1.03786036e-07,0.041244052,0.001701072,0.0,0.9992992,30,0.4
465,465,0.0049710246,4.8889484e-09,0.052507367,0.0027570236,0.0,0.9984334,68,0.38235294117647056
466,466,0.0046422775,5.5455653e-09,0.043208815,0.0018670018,1.491e-42,0.9926126,40,0.85
467,467,0.004619796,6.3944587e-09,0.053476077,0.0028596907,0.0,0.9971055,86,0.6046511627906976
468,468,0.0046922783,3.6983026e-09,0.046129297,0.0021279121,0.0,0.99550873,46,0.5652173913043478
469,469,0.004542646,5.117963e-09,0.05076996,0.0025775887,0.0,0.99921215,74,0.47297297297297297
470,470,0.004128617,1.4799637e-07,0.03874079,0.0015008489,1.03263e-40,0.9948145,25,0.32
471,471,0.0046246066,2.215352e-09,0.047661446,0.0022716133,0.0,0.99728477,53,0.49056603773584906
472,472,0.0046630017,2.7738338e-09,0.056446042,0.0031861556,0.0,0.99777466,103,0.6601941747572816
473,473,0.004624242,4.418503e-09,0.047499172,0.0022561713,1e-45,0.99767286,65,0.6615384615384615
474,474,0.0045623286,1.5667186e-09,0.053185146,0.00282866,0.0,0.9997811,93,0.6344086021505376
475,475,0.004402602,5.240408e-10,0.05154458,0.0026568437,0.0,0.9993603,90,0.5444444444444444
476,476,0.0044509014,1.7733942e-09,0.04835207,0.0023379226,0.0,0.99843097,61,0.4262295081967213
477,477,0.00490608,2.5172109e-09,0.05084925,0.0025856465,0.0,0.9998565,61,0.39344262295081966
478,478,0.0054987026,5.1343245e-09,0.049498778,0.002450129,0.0,0.9974194,36,0.6666666666666666
479,479,0.0057336204,1.1962719e-09,0.06243995,0.003898747,0.0,0.99963486,78,0.717948717948718
480,480,0.005022047,2.1348399e-09,0.044748746,0.0020024502,4e-45,0.9985229,26,0.5769230769230769
481,481,0.0048794122,6.790624e-09,0.050243683,0.0025244276,0.0,0.9982616,57,0.3333333333333333
482,482,0.004582914,2.0185986e-09,0.054728836,0.0029952454,0.0,0.9981672,89,0.6741573033707865
483,483,0.0044982047,3.1952894e-09,0.048858076,0.0023871118,0.0,0.99900913,71,0.647887323943662
484,484,0.004605018,5.8162266e-09,0.048416223,0.0023441308,0.0,0.99926966,59,0.6101694915254238
485,485,0.0049361945,9.305422e-10,0.052903917,0.0027988246,0.0,0.9988196,72,0.6944444444444444
486,486,0.004641145,1.5343998e-10,0.057703808,0.0033297294,0.0,0.9976824,112,0.6071428571428571
487,487,0.004560708,1.0955858e-08,0.04431235,0.0019635845,1.8904004e-35,0.9980302,46,0.7391304347826086
488,488,0.004989732,1.3347272e-09,0.046865396,0.0021963653,3.56e-43,0.9993694,46,0.5869565217391305
489,489,0.005200324,4.0067585e-09,0.048319988,0.0023348213,2.047e-42,0.99859667,46,0.7391304347826086
490,490,0.0048973914,4.534073e-11,0.057950206,0.0033582265,0.0,0.9995876,97,0.7628865979381443
491,491,0.004981727,2.7958404e-09,0.049949262,0.002494929,0.0,0.99790263,54,0.7037037037037037
492,492,0.0052628308,8.3130863e-10,0.054808997,0.0030040261,0.0,0.9983306,66,0.5606060606060606
493,493,0.0052063926,2.1790111e-08,0.04749426,0.0022557047,0.0,0.994521,43,0.6046511627906976
494,494,0.005119883,5.8000365e-09,0.04531568,0.0020535109,0.0,0.9995419,34,0.5588235294117647
495,495,0.0052494556,1.5445611e-08,0.04665653,0.002176832,0.0,0.9989172,39,0.41025641025641024
496,496,0.005277293,1.1993978e-08,0.046139423,0.0021288462,0.0,0.99870574,28,0.35714285714285715
497,497,0.0060739396,1.451349e-08,0.057625655,0.0033207163,0.0,0.999436,57,0.5087719298245614
498,498,0.005941836,5.2050124e-09,0.055572543,0.0030883076,0.0,0.9991906,46,0.5434782608695652
499,499,0.005838321,4.8489737e-09,0.048162147,0.0023195925,0.0,0.99879533,22,0.5909090909090909
500,500,0.006292283,7.730762e-09,0.05378959,0.00289332,0.0,0.99706036,35,0.42857142857142855
501,501,0.0054994994,4.5884265e-09,0.05500737,0.0030258107,0.0,0.99695766,50,0.36
502,502,0.005155838,1.6662745e-09,0.05679573,0.003225755,0.0,0.9985601,80,0.4875
503,503,0.0049543986,1.2959402e-09,0.05295004,0.0028037066,0.0,0.9992069,69,0.6086956521739131
504,504,0.0046301396,2.3785511e-09,0.049601812,0.0024603398,0.0,0.9969595,55,0.38181818181818183
505,505,0.0044550356,5.4811506e-09,0.05012284,0.002512299,0.0,0.99876577,77,0.6623376623376623
506,506,0.00462353,2.8380733e-09,0.04988988,0.0024890003,0.0,0.9996301,65,0.27692307692307694
507,507,0.0046220263,3.1939638e-09,0.048019476,0.00230587,0.0,0.9981592,54,0.46296296296296297
508,508,0.004464986,2.4470737e-09,0.044402633,0.0019715938,6e-45,0.9969025,51,0.35294117647058826
509,509,0.0043853307,1.6772496e-10,0.054098662,0.0029266654,0.0,0.9993942,104,0.7019230769230769
510,510,0.004652404,3.4087108e-10,0.053097777,0.0028193737,0.0,0.99959195,86,0.45348837209302323
511,511,0.004748053,2.9479308e-09,0.04788136,0.002292625,0.0,0.9976415,57,0.42105263157894735
512,512,0.0044346782,4.8885145e-09,0.044363894,0.0019681551,0.0,0.99751735,49,0.6122448979591837
513,513,0.00425142,1.6656746e-09,0.048567943,0.0023588452,0.0,0.9949237,81,0.48148148148148145
514,514,0.004132219,6.7953203e-09,0.052790925,0.0027868818,0.0,0.9990059,115,0.7913043478260869
515,515,0.004207996,1.0865278e-09,0.055610944,0.003092577,0.0,0.99711883,141,0.4326241134751773
516,516,0.0042905463,2.5199678e-09,0.046330966,0.0021465584,0.0,0.9979155,63,0.38095238095238093
517,517,0.0042110267,4.025004e-09,0.047176935,0.0022256633,0.0,0.9980192,72,0.6666666666666666
518,518,0.0042602806,2.6445363e-10,0.049239375,0.002424516,0.0,0.9992912,81,0.49382716049382713
519,519,0.0043510897,2.7703495e-09,0.0533365,0.0028447825,0.0,0.9971859,103,0.39805825242718446
520,520,0.0045204517,3.7093917e-10,0.04862796,0.0023646788,0.0,0.99945706,66,0.7272727272727273
521,521,0.0046953373,2.1535749e-09,0.05186425,0.0026899006,0.0,0.998771,78,0.6923076923076923
522,522,0.0042304765,1.8974085e-09,0.0443112,0.0019634825,0.0,0.99671614,53,0.6792452830188679
523,523,0.004024085,1.8995374e-09,0.048321787,0.002334995,0.0,0.9980969,91,0.8131868131868132
524,524,0.004182217,1.376832e-09,0.05041734,0.0025419083,0.0,0.99869525,99,0.6666666666666666
525,525,0.0042858757,3.0190683e-09,0.045231573,0.0020458952,0.0,0.9987943,55,0.6181818181818182
